Dataset,Epsilon,Approach,Utility Metric,Utility
eye,3,ldp,variance_error,0.2549458669983739
eye,4,ldp,variance_error,0.2547480134752463
eye,4,ldp,variance_error,0.2547686660874731
eye,4,ldp,variance_error,0.25514158916456114
eye,4,ldp,variance_error,0.2547830555938861
eye,4,ldp,variance_error,0.2550312868437909
eye,4,ldp,variance_error,0.2549074916231956
eye,4,ldp,variance_error,0.2548787953942706
eye,4,ldp,variance_error,0.2550897349058797
eye,4,ldp,variance_error,0.2549080176732748
eye,4,ldp,variance_error,0.25499631261671
eye,5,ldp,variance_error,0.2550300126725333
eye,5,ldp,variance_error,0.25494168750640406
eye,5,ldp,variance_error,0.2550929792463765
eye,5,ldp,variance_error,0.25503634104184575
eye,5,ldp,variance_error,0.25468827109343717
eye,5,ldp,variance_error,0.25499268063731223
eye,5,ldp,variance_error,0.25481256126539753
eye,5,ldp,variance_error,0.25503272570683017
eye,5,ldp,variance_error,0.2551626719026646
eye,5,ldp,variance_error,0.2549838472884802
