Dataset,Epsilon,Approach,MIAMethod,MIAResult,Group
lactose,100.0,ldp,hamming_distance,0.8333333333333334,8
lactose,100.0,ldp,hamming_distance,0.8333333333333334,9
lactose,0.01,ldp,xgboost,0.0,0
lactose,0.01,ldp,xgboost,0.0,1
lactose,0.01,ldp,xgboost,0.0833333333333333,2
lactose,0.01,ldp,xgboost,0.0,3
lactose,0.01,ldp,xgboost,0.0,4
lactose,0.01,ldp,xgboost,0.0833333333333333,5
lactose,0.01,ldp,xgboost,0.0833333333333333,6
lactose,0.01,ldp,xgboost,0.0833333333333333,7
lactose,0.01,ldp,xgboost,0.0,8
lactose,0.05,ldp,xgboost,0.0,0
lactose,0.01,ldp,xgboost,0.0,9
lactose,0.05,ldp,xgboost,0.0,1
lactose,0.05,ldp,xgboost,0.0,2
lactose,0.05,ldp,xgboost,0.0,3
lactose,0.05,ldp,xgboost,0.0,4
lactose,0.05,ldp,xgboost,0.0,5
lactose,0.05,ldp,xgboost,0.0833333333333333,6
lactose,0.1,ldp,xgboost,0.0,0
lactose,0.1,ldp,xgboost,0.0,1
lactose,0.05,ldp,xgboost,0.0,7
lactose,0.05,ldp,xgboost,0.0,8
lactose,0.05,ldp,xgboost,0.0833333333333333,9
lactose,0.1,ldp,xgboost,0.0833333333333333,2
lactose,0.1,ldp,xgboost,0.0833333333333333,3
lactose,0.1,ldp,xgboost,0.0833333333333333,4
lactose,0.1,ldp,xgboost,0.0,5
lactose,0.1,ldp,xgboost,0.0,6
lactose,0.1,ldp,xgboost,0.0833333333333333,7
lactose,0.1,ldp,xgboost,0.0,8
lactose,0.5,ldp,xgboost,0.0,0
lactose,0.1,ldp,xgboost,0.0833333333333333,9
lactose,0.5,ldp,xgboost,0.0833333333333333,1
lactose,0.5,ldp,xgboost,0.0833333333333333,2
lactose,0.5,ldp,xgboost,0.0833333333333333,3
lactose,0.5,ldp,xgboost,0.0833333333333333,4
lactose,0.5,ldp,xgboost,0.0,5
lactose,0.5,ldp,xgboost,0.0833333333333333,6
lactose,0.5,ldp,xgboost,0.0,7
lactose,0.5,ldp,xgboost,0.0,8
lactose,0.5,ldp,xgboost,0.0833333333333333,9
lactose,1.0,ldp,xgboost,0.0833333333333333,0
lactose,1.0,ldp,xgboost,0.1666666666666666,1
lactose,1.0,ldp,xgboost,0.0833333333333333,2
lactose,1.0,ldp,xgboost,0.0833333333333333,3
lactose,1.0,ldp,xgboost,0.0833333333333333,4
lactose,1.0,ldp,xgboost,0.0833333333333333,5
lactose,1.0,ldp,xgboost,0.0833333333333333,6
lactose,1.0,ldp,xgboost,0.0833333333333333,7
lactose,1.0,ldp,xgboost,0.0833333333333333,8
lactose,1.0,ldp,xgboost,0.1666666666666666,9
lactose,5.0,ldp,xgboost,0.8333333333333334,0
lactose,5.0,ldp,xgboost,0.8333333333333334,1
lactose,5.0,ldp,xgboost,0.8333333333333334,2
lactose,5.0,ldp,xgboost,0.8333333333333334,3
lactose,5.0,ldp,xgboost,0.8333333333333334,4
lactose,5.0,ldp,xgboost,0.8333333333333334,5
lactose,5.0,ldp,xgboost,0.8333333333333334,6
lactose,10.0,ldp,xgboost,0.8333333333333334,0
lactose,5.0,ldp,xgboost,0.8333333333333334,7
lactose,5.0,ldp,xgboost,0.8333333333333334,8
lactose,10.0,ldp,xgboost,0.8333333333333334,1
lactose,5.0,ldp,xgboost,0.8333333333333334,9
lactose,10.0,ldp,xgboost,0.8333333333333334,2
lactose,10.0,ldp,xgboost,0.8333333333333334,3
lactose,10.0,ldp,xgboost,0.8333333333333334,4
lactose,10.0,ldp,xgboost,0.8333333333333334,5
lactose,10.0,ldp,xgboost,0.8333333333333334,6
lactose,10.0,ldp,xgboost,0.8333333333333334,7
lactose,50.0,ldp,xgboost,0.8333333333333334,0
lactose,10.0,ldp,xgboost,0.8333333333333334,8
lactose,50.0,ldp,xgboost,0.8333333333333334,1
lactose,10.0,ldp,xgboost,0.8333333333333334,9
lactose,50.0,ldp,xgboost,0.8333333333333334,2
lactose,50.0,ldp,xgboost,0.8333333333333334,3
lactose,50.0,ldp,xgboost,0.8333333333333334,4
lactose,50.0,ldp,xgboost,0.8333333333333334,5
lactose,50.0,ldp,xgboost,0.8333333333333334,6
lactose,50.0,ldp,xgboost,0.8333333333333334,7
lactose,50.0,ldp,xgboost,0.8333333333333334,8
lactose,50.0,ldp,xgboost,0.8333333333333334,9
lactose,100.0,ldp,xgboost,0.8333333333333334,0
lactose,100.0,ldp,xgboost,0.8333333333333334,1
lactose,100.0,ldp,xgboost,0.8333333333333334,2
lactose,100.0,ldp,xgboost,0.8333333333333334,3
lactose,100.0,ldp,xgboost,0.8333333333333334,4
lactose,100.0,ldp,xgboost,0.8333333333333334,5
lactose,100.0,ldp,xgboost,0.8333333333333334,6
lactose,100.0,ldp,xgboost,0.8333333333333334,7
lactose,100.0,ldp,xgboost,0.8333333333333334,8
lactose,100.0,ldp,xgboost,0.8333333333333334,9
lactose,0.01,ldp,decision_tree,0.0,0
lactose,0.01,ldp,decision_tree,0.25,1
lactose,0.01,ldp,decision_tree,0.1666666666666666,2
lactose,0.01,ldp,decision_tree,0.0,3
lactose,0.01,ldp,decision_tree,0.0833333333333333,4
lactose,0.01,ldp,decision_tree,0.0833333333333333,5
lactose,0.01,ldp,decision_tree,0.25,6
lactose,0.01,ldp,decision_tree,0.25,7
lactose,0.01,ldp,decision_tree,0.0,8
lactose,0.01,ldp,decision_tree,0.1666666666666666,9
lactose,0.05,ldp,decision_tree,0.0,0
lactose,0.05,ldp,decision_tree,0.0833333333333333,1
lactose,0.05,ldp,decision_tree,0.0,2
lactose,0.05,ldp,decision_tree,0.0833333333333333,3
lactose,0.05,ldp,decision_tree,0.0,4
lactose,0.05,ldp,decision_tree,0.0,5
lactose,0.05,ldp,decision_tree,0.1666666666666666,6
lactose,0.05,ldp,decision_tree,0.0833333333333333,7
lactose,0.1,ldp,decision_tree,0.1666666666666666,0
lactose,0.05,ldp,decision_tree,0.0,8
lactose,0.05,ldp,decision_tree,0.0,9
lactose,0.1,ldp,decision_tree,0.1666666666666666,1
lactose,0.1,ldp,decision_tree,0.0,2
lactose,0.1,ldp,decision_tree,0.0833333333333333,3
lactose,0.1,ldp,decision_tree,0.0833333333333333,4
lactose,0.1,ldp,decision_tree,0.0833333333333333,5
lactose,0.1,ldp,decision_tree,0.1666666666666666,6
lactose,0.1,ldp,decision_tree,0.1666666666666666,7
lactose,0.1,ldp,decision_tree,0.0833333333333333,8
lactose,0.5,ldp,decision_tree,0.1666666666666666,0
lactose,0.1,ldp,decision_tree,0.0833333333333333,9
lactose,0.5,ldp,decision_tree,0.25,1
lactose,0.5,ldp,decision_tree,0.1666666666666666,2
lactose,0.5,ldp,decision_tree,0.25,3
lactose,0.5,ldp,decision_tree,0.25,4
lactose,0.5,ldp,decision_tree,0.4166666666666667,5
lactose,0.5,ldp,decision_tree,0.25,6
lactose,0.5,ldp,decision_tree,0.1666666666666666,7
lactose,0.5,ldp,decision_tree,0.0833333333333333,8
lactose,0.5,ldp,decision_tree,0.1666666666666666,9
lactose,1.0,ldp,decision_tree,0.25,0
lactose,1.0,ldp,decision_tree,0.0833333333333333,1
lactose,1.0,ldp,decision_tree,0.25,2
lactose,1.0,ldp,decision_tree,0.1666666666666666,3
lactose,1.0,ldp,decision_tree,0.0833333333333333,4
lactose,1.0,ldp,decision_tree,0.25,5
lactose,1.0,ldp,decision_tree,0.1666666666666666,6
lactose,1.0,ldp,decision_tree,0.1666666666666666,7
lactose,5.0,ldp,decision_tree,0.8333333333333334,0
lactose,1.0,ldp,decision_tree,0.1666666666666666,8
lactose,5.0,ldp,decision_tree,0.75,1
lactose,1.0,ldp,decision_tree,0.0833333333333333,9
lactose,5.0,ldp,decision_tree,0.8333333333333334,2
lactose,5.0,ldp,decision_tree,0.8333333333333334,3
lactose,5.0,ldp,decision_tree,0.75,4
lactose,5.0,ldp,decision_tree,0.75,5
lactose,5.0,ldp,decision_tree,0.8333333333333334,6
lactose,5.0,ldp,decision_tree,0.9166666666666666,7
lactose,5.0,ldp,decision_tree,0.8333333333333334,8
lactose,5.0,ldp,decision_tree,0.75,9
lactose,10.0,ldp,decision_tree,0.8333333333333334,0
lactose,10.0,ldp,decision_tree,0.8333333333333334,1
lactose,10.0,ldp,decision_tree,0.8333333333333334,2
lactose,10.0,ldp,decision_tree,0.8333333333333334,3
lactose,10.0,ldp,decision_tree,0.8333333333333334,4
lactose,10.0,ldp,decision_tree,0.8333333333333334,5
lactose,10.0,ldp,decision_tree,0.8333333333333334,6
lactose,10.0,ldp,decision_tree,0.8333333333333334,7
lactose,10.0,ldp,decision_tree,0.8333333333333334,8
lactose,10.0,ldp,decision_tree,0.8333333333333334,9
lactose,50.0,ldp,decision_tree,0.8333333333333334,0
lactose,50.0,ldp,decision_tree,0.8333333333333334,1
lactose,50.0,ldp,decision_tree,0.8333333333333334,2
lactose,50.0,ldp,decision_tree,0.8333333333333334,3
lactose,50.0,ldp,decision_tree,0.8333333333333334,4
lactose,50.0,ldp,decision_tree,0.8333333333333334,5
lactose,50.0,ldp,decision_tree,0.8333333333333334,6
lactose,50.0,ldp,decision_tree,0.8333333333333334,7
lactose,50.0,ldp,decision_tree,0.8333333333333334,8
lactose,50.0,ldp,decision_tree,0.8333333333333334,9
lactose,100.0,ldp,decision_tree,0.8333333333333334,0
lactose,100.0,ldp,decision_tree,0.8333333333333334,1
lactose,100.0,ldp,decision_tree,0.8333333333333334,2
lactose,100.0,ldp,decision_tree,0.8333333333333334,3
lactose,100.0,ldp,decision_tree,0.8333333333333334,4
lactose,100.0,ldp,decision_tree,0.8333333333333334,5
lactose,100.0,ldp,decision_tree,0.8333333333333334,6
lactose,100.0,ldp,decision_tree,0.8333333333333334,7
lactose,100.0,ldp,decision_tree,0.8333333333333334,8
lactose,100.0,ldp,decision_tree,0.8333333333333334,9
lactose,0.01,ldp,random_forest,0.0,0
lactose,0.01,ldp,random_forest,0.0,1
lactose,0.01,ldp,random_forest,0.0833333333333333,2
lactose,0.01,ldp,random_forest,0.0833333333333333,3
lactose,0.01,ldp,random_forest,0.0,4
lactose,0.01,ldp,random_forest,0.0833333333333333,5
lactose,0.01,ldp,random_forest,0.0833333333333333,6
lactose,0.01,ldp,random_forest,0.0,7
lactose,0.05,ldp,random_forest,0.0,0
lactose,0.01,ldp,random_forest,0.0833333333333333,8
lactose,0.05,ldp,random_forest,0.0,1
lactose,0.05,ldp,random_forest,0.0,2
lactose,0.01,ldp,random_forest,0.0,9
lactose,0.05,ldp,random_forest,0.0833333333333333,3
lactose,0.05,ldp,random_forest,0.0,4
lactose,0.05,ldp,random_forest,0.0833333333333333,5
lactose,0.05,ldp,random_forest,0.0,6
lactose,0.05,ldp,random_forest,0.0833333333333333,7
lactose,0.05,ldp,random_forest,0.0,8
lactose,0.1,ldp,random_forest,0.0833333333333333,0
lactose,0.05,ldp,random_forest,0.0833333333333333,9
lactose,0.1,ldp,random_forest,0.0,1
lactose,0.1,ldp,random_forest,0.0,2
lactose,0.1,ldp,random_forest,0.0833333333333333,3
lactose,0.1,ldp,random_forest,0.0833333333333333,4
lactose,0.1,ldp,random_forest,0.0833333333333333,5
lactose,0.1,ldp,random_forest,0.0833333333333333,6
lactose,0.1,ldp,random_forest,0.0,7
lactose,0.1,ldp,random_forest,0.0,8
lactose,0.1,ldp,random_forest,0.0,9
lactose,0.5,ldp,random_forest,0.0833333333333333,0
lactose,0.5,ldp,random_forest,0.0833333333333333,1
lactose,0.5,ldp,random_forest,0.0833333333333333,2
lactose,0.5,ldp,random_forest,0.0833333333333333,3
lactose,0.5,ldp,random_forest,0.0833333333333333,4
lactose,0.5,ldp,random_forest,0.0833333333333333,5
lactose,0.5,ldp,random_forest,0.0833333333333333,6
lactose,0.5,ldp,random_forest,0.0833333333333333,7
lactose,0.5,ldp,random_forest,0.0,8
lactose,1.0,ldp,random_forest,0.0833333333333333,0
lactose,0.5,ldp,random_forest,0.0,9
lactose,1.0,ldp,random_forest,0.0833333333333333,1
lactose,1.0,ldp,random_forest,0.0833333333333333,2
lactose,1.0,ldp,random_forest,0.0833333333333333,3
lactose,1.0,ldp,random_forest,0.0833333333333333,4
lactose,1.0,ldp,random_forest,0.0833333333333333,5
lactose,1.0,ldp,random_forest,0.0833333333333333,6
lactose,1.0,ldp,random_forest,0.0833333333333333,7
lactose,1.0,ldp,random_forest,0.0833333333333333,8
lactose,5.0,ldp,random_forest,0.5,0
lactose,1.0,ldp,random_forest,0.0833333333333333,9
lactose,5.0,ldp,random_forest,0.4166666666666667,1
lactose,5.0,ldp,random_forest,0.5,2
lactose,5.0,ldp,random_forest,0.5833333333333334,3
lactose,5.0,ldp,random_forest,0.5,4
lactose,5.0,ldp,random_forest,0.5833333333333334,5
lactose,5.0,ldp,random_forest,0.5833333333333334,6
lactose,5.0,ldp,random_forest,0.4166666666666667,7
lactose,5.0,ldp,random_forest,0.5,8
lactose,5.0,ldp,random_forest,0.5833333333333334,9
lactose,10.0,ldp,random_forest,0.5833333333333334,0
lactose,10.0,ldp,random_forest,0.6666666666666666,1
lactose,10.0,ldp,random_forest,0.5,2
lactose,10.0,ldp,random_forest,0.6666666666666666,3
lactose,10.0,ldp,random_forest,0.5,4
lactose,10.0,ldp,random_forest,0.5,5
lactose,10.0,ldp,random_forest,0.5833333333333334,6
lactose,10.0,ldp,random_forest,0.5,7
lactose,10.0,ldp,random_forest,0.5833333333333334,8
lactose,10.0,ldp,random_forest,0.5,9
lactose,50.0,ldp,random_forest,0.5,0
lactose,50.0,ldp,random_forest,0.5,1
lactose,50.0,ldp,random_forest,0.5,2
lactose,50.0,ldp,random_forest,0.5,3
lactose,50.0,ldp,random_forest,0.5,4
lactose,50.0,ldp,random_forest,0.5,5
lactose,50.0,ldp,random_forest,0.5,6
lactose,50.0,ldp,random_forest,0.5,7
lactose,50.0,ldp,random_forest,0.5,8
lactose,50.0,ldp,random_forest,0.5833333333333334,9
lactose,100.0,ldp,random_forest,0.5,0
lactose,100.0,ldp,random_forest,0.5,1
lactose,100.0,ldp,random_forest,0.5,2
lactose,100.0,ldp,random_forest,0.5833333333333334,3
lactose,100.0,ldp,random_forest,0.5,4
lactose,100.0,ldp,random_forest,0.5,5
lactose,100.0,ldp,random_forest,0.5833333333333334,6
lactose,100.0,ldp,random_forest,0.5833333333333334,7
lactose,100.0,ldp,random_forest,0.5,8
lactose,100.0,ldp,random_forest,0.5,9
lactose,0.01,ldp,svm,0.0,0
lactose,0.01,ldp,svm,0.0,1
lactose,0.01,ldp,svm,0.0,2
lactose,0.01,ldp,svm,0.0,3
lactose,0.01,ldp,svm,0.0,4
lactose,0.01,ldp,svm,0.0,5
lactose,0.01,ldp,svm,0.0,6
lactose,0.01,ldp,svm,0.0,7
lactose,0.01,ldp,svm,0.0,8
lactose,0.05,ldp,svm,0.0,0
lactose,0.05,ldp,svm,0.0,1
lactose,0.05,ldp,svm,0.0,2
lactose,0.05,ldp,svm,0.0,3
lactose,0.01,ldp,svm,0.0,9
lactose,0.05,ldp,svm,0.0,4
lactose,0.05,ldp,svm,0.0,5
lactose,0.05,ldp,svm,0.0,6
lactose,0.1,ldp,svm,0.0,0
lactose,0.05,ldp,svm,0.0,7
lactose,0.05,ldp,svm,0.0,8
lactose,0.1,ldp,svm,0.0,1
lactose,0.1,ldp,svm,0.0,2
lactose,0.1,ldp,svm,0.0,3
lactose,0.1,ldp,svm,0.0,4
lactose,0.05,ldp,svm,0.0,9
lactose,0.1,ldp,svm,0.0,5
lactose,0.1,ldp,svm,0.0,6
lactose,0.1,ldp,svm,0.0,7
lactose,0.1,ldp,svm,0.0,8
lactose,0.1,ldp,svm,0.0,9
lactose,0.5,ldp,svm,0.0,0
lactose,0.5,ldp,svm,0.0,1
lactose,0.5,ldp,svm,0.0,2
lactose,0.5,ldp,svm,0.0,3
lactose,0.5,ldp,svm,0.0,4
lactose,0.5,ldp,svm,0.0,5
lactose,0.5,ldp,svm,0.0,6
lactose,0.5,ldp,svm,0.0,7
lactose,1.0,ldp,svm,0.0833333333333333,0
lactose,0.5,ldp,svm,0.0,8
lactose,0.5,ldp,svm,0.0,9
lactose,1.0,ldp,svm,0.0833333333333333,1
lactose,1.0,ldp,svm,0.0833333333333333,2
lactose,1.0,ldp,svm,0.0833333333333333,3
lactose,1.0,ldp,svm,0.0833333333333333,4
lactose,1.0,ldp,svm,0.0833333333333333,5
lactose,1.0,ldp,svm,0.0833333333333333,6
lactose,1.0,ldp,svm,0.0833333333333333,7
lactose,1.0,ldp,svm,0.0833333333333333,8
lactose,5.0,ldp,svm,0.5833333333333334,0
lactose,1.0,ldp,svm,0.0833333333333333,9
lactose,5.0,ldp,svm,0.5833333333333334,1
lactose,5.0,ldp,svm,0.5833333333333334,2
lactose,5.0,ldp,svm,0.5833333333333334,3
lactose,5.0,ldp,svm,0.5833333333333334,4
lactose,5.0,ldp,svm,0.5833333333333334,5
lactose,5.0,ldp,svm,0.5833333333333334,6
lactose,5.0,ldp,svm,0.5833333333333334,7
lactose,5.0,ldp,svm,0.5833333333333334,8
lactose,10.0,ldp,svm,0.5833333333333334,0
lactose,5.0,ldp,svm,0.5833333333333334,9
lactose,10.0,ldp,svm,0.5833333333333334,1
lactose,10.0,ldp,svm,0.5833333333333334,2
lactose,10.0,ldp,svm,0.5833333333333334,3
lactose,10.0,ldp,svm,0.5833333333333334,4
lactose,10.0,ldp,svm,0.5833333333333334,5
lactose,10.0,ldp,svm,0.5833333333333334,6
lactose,10.0,ldp,svm,0.5833333333333334,7
lactose,10.0,ldp,svm,0.5833333333333334,8
lactose,10.0,ldp,svm,0.5833333333333334,9
lactose,50.0,ldp,svm,0.5833333333333334,0
lactose,50.0,ldp,svm,0.5833333333333334,1
lactose,50.0,ldp,svm,0.5833333333333334,2
lactose,50.0,ldp,svm,0.5833333333333334,3
lactose,50.0,ldp,svm,0.5833333333333334,4
lactose,50.0,ldp,svm,0.5833333333333334,5
lactose,50.0,ldp,svm,0.5833333333333334,6
lactose,50.0,ldp,svm,0.5833333333333334,7
lactose,50.0,ldp,svm,0.5833333333333334,8
lactose,50.0,ldp,svm,0.5833333333333334,9
lactose,100.0,ldp,svm,0.5833333333333334,0
lactose,100.0,ldp,svm,0.5833333333333334,1
lactose,100.0,ldp,svm,0.5833333333333334,2
lactose,100.0,ldp,svm,0.5833333333333334,3
lactose,100.0,ldp,svm,0.5833333333333334,4
lactose,100.0,ldp,svm,0.5833333333333334,5
lactose,100.0,ldp,svm,0.5833333333333334,6
lactose,100.0,ldp,svm,0.5833333333333334,7
lactose,100.0,ldp,svm,0.5833333333333334,8
lactose,100.0,ldp,svm,0.5833333333333334,9
eye,0.01,ldp,hamming_distance,0.7160493827160493,0
eye,0.01,ldp,hamming_distance,0.7160493827160493,1
eye,0.01,ldp,hamming_distance,0.7160493827160493,2
eye,0.01,ldp,hamming_distance,0.7160493827160493,3
eye,0.01,ldp,hamming_distance,0.7160493827160493,4
eye,0.01,ldp,hamming_distance,0.7160493827160493,5
eye,0.01,ldp,hamming_distance,0.7160493827160493,6
eye,0.05,ldp,hamming_distance,0.7160493827160493,0
eye,0.01,ldp,hamming_distance,0.7160493827160493,7
eye,0.1,ldp,hamming_distance,0.7160493827160493,0
eye,0.01,ldp,hamming_distance,0.7160493827160493,8
eye,0.1,ldp,hamming_distance,0.7160493827160493,1
eye,0.01,ldp,hamming_distance,0.7160493827160493,9
eye,0.05,ldp,hamming_distance,0.7160493827160493,1
eye,0.05,ldp,hamming_distance,0.7160493827160493,2
eye,0.1,ldp,hamming_distance,0.7160493827160493,2
eye,0.05,ldp,hamming_distance,0.7160493827160493,3
eye,0.1,ldp,hamming_distance,0.7160493827160493,3
eye,0.05,ldp,hamming_distance,0.7160493827160493,4
eye,0.05,ldp,hamming_distance,0.7160493827160493,5
eye,0.05,ldp,hamming_distance,0.7160493827160493,6
eye,0.05,ldp,hamming_distance,0.7160493827160493,7
eye,0.05,ldp,hamming_distance,0.7160493827160493,8
eye,0.05,ldp,hamming_distance,0.7160493827160493,9
eye,0.1,ldp,hamming_distance,0.7160493827160493,4
eye,0.1,ldp,hamming_distance,0.7160493827160493,5
eye,0.1,ldp,hamming_distance,0.7160493827160493,6
eye,0.1,ldp,hamming_distance,0.7160493827160493,7
eye,0.1,ldp,hamming_distance,0.7160493827160493,8
eye,0.1,ldp,hamming_distance,0.7160493827160493,9
eye,0.5,ldp,hamming_distance,0.7160493827160493,0
eye,0.5,ldp,hamming_distance,0.7160493827160493,1
eye,0.5,ldp,hamming_distance,0.7160493827160493,2
eye,0.5,ldp,hamming_distance,0.7160493827160493,3
eye,0.5,ldp,hamming_distance,0.7160493827160493,4
eye,0.5,ldp,hamming_distance,0.7160493827160493,5
eye,0.5,ldp,hamming_distance,0.7160493827160493,6
eye,0.5,ldp,hamming_distance,0.7160493827160493,7
eye,0.5,ldp,hamming_distance,0.7160493827160493,8
eye,1.0,ldp,hamming_distance,0.7160493827160493,0
eye,1.0,ldp,hamming_distance,0.7160493827160493,1
eye,1.0,ldp,hamming_distance,0.7160493827160493,2
eye,1.0,ldp,hamming_distance,0.7160493827160493,3
eye,1.0,ldp,hamming_distance,0.7160493827160493,4
eye,1.0,ldp,hamming_distance,0.7160493827160493,5
eye,0.5,ldp,hamming_distance,0.7160493827160493,9
eye,1.0,ldp,hamming_distance,0.7160493827160493,6
eye,1.0,ldp,hamming_distance,0.7160493827160493,7
eye,1.0,ldp,hamming_distance,0.7160493827160493,8
eye,5.0,ldp,hamming_distance,0.7160493827160493,0
eye,5.0,ldp,hamming_distance,0.7160493827160493,1
eye,5.0,ldp,hamming_distance,0.7160493827160493,2
eye,5.0,ldp,hamming_distance,0.7160493827160493,3
eye,5.0,ldp,hamming_distance,0.7160493827160493,4
eye,1.0,ldp,hamming_distance,0.7160493827160493,9
eye,5.0,ldp,hamming_distance,0.7160493827160493,5
eye,5.0,ldp,hamming_distance,0.7160493827160493,6
eye,10.0,ldp,hamming_distance,0.7160493827160493,0
eye,5.0,ldp,hamming_distance,0.7160493827160493,7
eye,5.0,ldp,hamming_distance,0.7160493827160493,8
eye,5.0,ldp,hamming_distance,0.7160493827160493,9
eye,10.0,ldp,hamming_distance,0.7160493827160493,1
eye,10.0,ldp,hamming_distance,0.7160493827160493,2
eye,10.0,ldp,hamming_distance,0.7160493827160493,3
eye,10.0,ldp,hamming_distance,0.7160493827160493,4
eye,10.0,ldp,hamming_distance,0.7160493827160493,5
eye,10.0,ldp,hamming_distance,0.7160493827160493,6
eye,10.0,ldp,hamming_distance,0.7160493827160493,7
eye,10.0,ldp,hamming_distance,0.7160493827160493,8
eye,50.0,ldp,hamming_distance,0.7160493827160493,0
eye,10.0,ldp,hamming_distance,0.7160493827160493,9
eye,50.0,ldp,hamming_distance,0.7160493827160493,1
eye,50.0,ldp,hamming_distance,0.7160493827160493,2
eye,50.0,ldp,hamming_distance,0.7160493827160493,3
eye,50.0,ldp,hamming_distance,0.7160493827160493,4
eye,50.0,ldp,hamming_distance,0.7160493827160493,5
eye,50.0,ldp,hamming_distance,0.7160493827160493,6
eye,50.0,ldp,hamming_distance,0.7160493827160493,7
eye,50.0,ldp,hamming_distance,0.7160493827160493,8
eye,50.0,ldp,hamming_distance,0.7160493827160493,9
eye,100.0,ldp,hamming_distance,0.7160493827160493,0
eye,100.0,ldp,hamming_distance,0.7160493827160493,1
eye,100.0,ldp,hamming_distance,0.7160493827160493,2
eye,100.0,ldp,hamming_distance,0.7160493827160493,3
eye,100.0,ldp,hamming_distance,0.7160493827160493,4
eye,100.0,ldp,hamming_distance,0.7160493827160493,5
eye,100.0,ldp,hamming_distance,0.7160493827160493,6
eye,100.0,ldp,hamming_distance,0.7160493827160493,7
eye,100.0,ldp,hamming_distance,0.7160493827160493,8
eye,100.0,ldp,hamming_distance,0.7160493827160493,9
eye,0.01,ldp,xgboost,0.0123456790123456,0
eye,0.01,ldp,xgboost,0.0,1
eye,0.01,ldp,xgboost,0.0,2
eye,0.01,ldp,xgboost,0.0,3
eye,0.01,ldp,xgboost,0.0123456790123456,4
eye,0.01,ldp,xgboost,0.0123456790123456,5
eye,0.01,ldp,xgboost,0.0123456790123456,6
eye,0.01,ldp,xgboost,0.0,7
eye,0.01,ldp,xgboost,0.0123456790123456,8
eye,0.01,ldp,xgboost,0.0246913580246913,9
eye,0.05,ldp,xgboost,0.0123456790123456,0
eye,0.05,ldp,xgboost,0.0,1
eye,0.05,ldp,xgboost,0.0,2
eye,0.05,ldp,xgboost,0.0123456790123456,3
eye,0.05,ldp,xgboost,0.0123456790123456,4
eye,0.05,ldp,xgboost,0.0123456790123456,5
eye,0.05,ldp,xgboost,0.0,6
eye,0.05,ldp,xgboost,0.0,7
eye,0.05,ldp,xgboost,0.0,8
eye,0.05,ldp,xgboost,0.0246913580246913,9
eye,0.1,ldp,xgboost,0.0,0
eye,0.1,ldp,xgboost,0.0,1
eye,0.1,ldp,xgboost,0.0123456790123456,2
eye,0.1,ldp,xgboost,0.0246913580246913,3
eye,0.1,ldp,xgboost,0.0123456790123456,4
eye,0.1,ldp,xgboost,0.0123456790123456,5
eye,0.1,ldp,xgboost,0.0,6
eye,0.1,ldp,xgboost,0.0,7
eye,0.1,ldp,xgboost,0.0123456790123456,8
eye,0.1,ldp,xgboost,0.0,9
eye,0.5,ldp,xgboost,0.0123456790123456,0
eye,0.5,ldp,xgboost,0.0,1
eye,0.5,ldp,xgboost,0.0123456790123456,2
eye,0.5,ldp,xgboost,0.0246913580246913,3
eye,0.5,ldp,xgboost,0.0123456790123456,4
eye,0.5,ldp,xgboost,0.0,5
eye,0.5,ldp,xgboost,0.0123456790123456,6
eye,0.5,ldp,xgboost,0.0246913580246913,7
eye,0.5,ldp,xgboost,0.0123456790123456,8
eye,0.5,ldp,xgboost,0.0246913580246913,9
eye,1.0,ldp,xgboost,0.0123456790123456,0
eye,1.0,ldp,xgboost,0.0123456790123456,1
eye,1.0,ldp,xgboost,0.0246913580246913,2
eye,1.0,ldp,xgboost,0.0123456790123456,3
eye,1.0,ldp,xgboost,0.0246913580246913,4
eye,1.0,ldp,xgboost,0.0246913580246913,5
eye,1.0,ldp,xgboost,0.0123456790123456,6
eye,1.0,ldp,xgboost,0.0,7
eye,1.0,ldp,xgboost,0.0246913580246913,8
eye,1.0,ldp,xgboost,0.0123456790123456,9
eye,5.0,ldp,xgboost,0.9629629629629628,0
eye,5.0,ldp,xgboost,0.9629629629629628,1
eye,5.0,ldp,xgboost,0.9753086419753086,2
eye,5.0,ldp,xgboost,0.9629629629629628,3
eye,5.0,ldp,xgboost,0.9506172839506172,4
eye,5.0,ldp,xgboost,0.9629629629629628,5
eye,5.0,ldp,xgboost,0.925925925925926,6
eye,5.0,ldp,xgboost,0.925925925925926,7
eye,5.0,ldp,xgboost,0.9506172839506172,8
eye,10.0,ldp,xgboost,0.9506172839506172,0
eye,5.0,ldp,xgboost,0.9506172839506172,9
eye,10.0,ldp,xgboost,0.9629629629629628,1
eye,10.0,ldp,xgboost,0.9506172839506172,2
eye,10.0,ldp,xgboost,0.9382716049382716,3
eye,10.0,ldp,xgboost,0.9382716049382716,4
eye,10.0,ldp,xgboost,0.9629629629629628,5
eye,10.0,ldp,xgboost,0.9506172839506172,6
eye,10.0,ldp,xgboost,0.9629629629629628,7
eye,10.0,ldp,xgboost,0.9506172839506172,8
eye,10.0,ldp,xgboost,0.9382716049382716,9
eye,50.0,ldp,xgboost,0.9629629629629628,0
eye,50.0,ldp,xgboost,0.9629629629629628,1
eye,50.0,ldp,xgboost,0.9629629629629628,2
eye,50.0,ldp,xgboost,0.9629629629629628,3
eye,50.0,ldp,xgboost,0.9629629629629628,4
