Dataset,GWAS Type,Error Type,Error Rate,Approach,Epsilon,Retention Ratio
lactose,chi2,noise,1.0,ldp,2,0.20392997270556124
lactose,chi2,noise,1.0,ldp,2,0.20352837484362563
lactose,chi2,noise,1.0,ldp,2,0.20132136358466968
lactose,chi2,noise,1.0,ldp,2,0.20671983395883087
lactose,chi2,noise,1.0,ldp,2,0.20045775048333903
lactose,chi2,noise,1.0,ldp,2,0.23815108609120894
lactose,chi2,noise,1.0,ldp,2,0.14263476629136818
lactose,chi2,noise,1.0,ldp,2,0.198812265438417
lactose,chi2,noise,1.0,ldp,2,0.21093483452746498
lactose,chi2,noise,0.0,ldp,3,0.7534722222222222
lactose,chi2,noise,0.0,ldp,3,0.7361111111111112
lactose,chi2,noise,0.0,ldp,3,0.7708333333333334
lactose,chi2,noise,0.0,ldp,3,0.7361111111111112
lactose,chi2,noise,0.0,ldp,3,0.7430555555555556
lactose,chi2,noise,0.0,ldp,3,0.7326388888888888
lactose,chi2,noise,0.0,ldp,3,0.7222222222222222
lactose,chi2,noise,0.0,ldp,3,0.7361111111111112
lactose,chi2,noise,0.0,ldp,3,0.7361111111111112
lactose,chi2,noise,0.0,ldp,3,0.7152777777777778
lactose,chi2,noise,0.0,ldp,4,0.7118055555555556
lactose,chi2,noise,0.0,ldp,4,0.7604166666666666
lactose,chi2,noise,0.0,ldp,4,0.7465277777777778
lactose,chi2,noise,0.0,ldp,4,0.75
lactose,chi2,noise,0.0,ldp,4,0.7256944444444444
lactose,chi2,noise,0.0,ldp,4,0.75
lactose,chi2,noise,0.0,ldp,4,0.78125
lactose,chi2,noise,0.0,ldp,4,0.7743055555555556
lactose,chi2,noise,0.0,ldp,4,0.7291666666666666
lactose,chi2,noise,0.0,ldp,4,0.7291666666666666
lactose,chi2,noise,0.0,ldp,5,0.7361111111111112
lactose,chi2,noise,0.0,ldp,5,0.7222222222222222
lactose,chi2,noise,0.0,ldp,5,0.7326388888888888
lactose,chi2,noise,0.0,ldp,5,0.7604166666666666
lactose,chi2,noise,0.1,ldp,3,0.07222222222222219
lactose,chi2,noise,0.1,ldp,3,0.056944444444444464
lactose,chi2,noise,0.1,ldp,3,0.08593180160466818
lactose,chi2,noise,0.1,ldp,3,0.0818441526866035
lactose,chi2,noise,0.1,ldp,3,0.06388888888888888
lactose,chi2,noise,0.1,ldp,3,0.09305555555555556
lactose,chi2,noise,0.1,ldp,3,0.07451981522003404
lactose,chi2,noise,0.1,ldp,3,0.06433868222708494
lactose,chi2,noise,0.1,ldp,3,0.05120957938244597
lactose,chi2,noise,0.1,ldp,3,0.05006990031607106
lactose,chi2,noise,0.1,ldp,4,0.05097404570872843
lactose,chi2,noise,0.1,ldp,4,0.09302060539752
lactose,chi2,noise,0.1,ldp,4,0.08131990031607106
lactose,chi2,noise,0.1,ldp,4,0.060722100656455114
lactose,chi2,noise,0.1,ldp,4,0.07361566982737655
lactose,chi2,noise,0.1,ldp,4,0.09792122538293213
lactose,chi2,noise,0.1,ldp,4,0.11385393873085337
lactose,chi2,noise,0.1,ldp,4,0.08065128859713111
lactose,chi2,noise,0.1,ldp,4,0.07927607585703866
lactose,chi2,noise,0.1,ldp,4,0.0639587892049599
lactose,chi2,noise,0.1,ldp,5,0.07965596887916371
lactose,chi2,noise,0.1,ldp,5,0.07014344760515434
lactose,chi2,noise,0.1,ldp,5,0.05211372477510323
lactose,chi2,noise,0.1,ldp,5,0.08207968636032092
lactose,chi2,noise,0.2,ldp,3,0.10525574005740057
lactose,chi2,noise,0.2,ldp,3,0.07436449364493647
lactose,chi2,noise,0.2,ldp,3,0.10782967032967039
lactose,chi2,noise,0.2,ldp,3,0.09142246642246643
lactose,chi2,noise,0.2,ldp,3,0.10041256662566622
lactose,chi2,noise,0.2,ldp,3,0.10098913489134898
lactose,chi2,noise,0.2,ldp,3,0.06288156288156288
lactose,chi2,noise,0.2,ldp,3,0.07554945054945061
lactose,chi2,noise,0.2,ldp,3,0.08287545787545791
lactose,chi2,noise,0.2,ldp,3,0.04861111111111116
lactose,chi2,noise,0.2,ldp,4,0.0488018925518926
lactose,chi2,noise,0.2,ldp,4,0.10473901098901095
lactose,chi2,noise,0.2,ldp,4,0.10183913308913306
lactose,chi2,noise,0.2,ldp,4,0.09920634920634919
lactose,chi2,noise,0.2,ldp,4,0.08344780219780212
lactose,chi2,noise,0.2,ldp,4,0.08821733821733824
lactose,chi2,noise,0.2,ldp,4,0.1377823565323565
lactose,chi2,noise,0.2,ldp,4,0.09664987789987789
lactose,chi2,noise,0.2,ldp,4,0.09302503052503053
lactose,chi2,noise,0.2,ldp,4,0.06005799755799757
lactose,chi2,noise,0.2,ldp,5,0.09264346764346765
lactose,chi2,noise,0.2,ldp,5,0.08974358974358976
lactose,chi2,noise,0.2,ldp,5,0.064751221001221
lactose,chi2,noise,0.3,ldp,3,0.14156945608643012
lactose,chi2,noise,0.2,ldp,5,0.09252899877899878
lactose,chi2,noise,0.3,ldp,3,0.1066056626618237
lactose,chi2,noise,0.3,ldp,3,0.15210992907801424
lactose,chi2,noise,0.3,ldp,3,0.131855791962175
lactose,chi2,noise,0.3,ldp,3,0.10648633230883853
lactose,chi2,noise,0.3,ldp,3,0.1294763434851448
lactose,chi2,noise,0.3,ldp,3,0.0992434988179669
lactose,chi2,noise,0.3,ldp,3,0.11398345153664302
lactose,chi2,noise,0.3,ldp,3,0.11398345153664302
lactose,chi2,noise,0.3,ldp,3,0.09059692671394803
lactose,chi2,noise,0.3,ldp,4,0.1015927895981088
lactose,chi2,noise,0.3,ldp,4,0.11616134751773044
lactose,chi2,noise,0.3,ldp,4,0.12184692671394803
lactose,chi2,noise,0.3,ldp,4,0.12021276595744679
lactose,chi2,noise,0.3,ldp,4,0.11037529550827418
lactose,chi2,noise,0.3,ldp,4,0.1406382978723404
lactose,chi2,noise,0.3,ldp,4,0.1548670212765958
lactose,chi2,noise,0.3,ldp,4,0.15217789598108744
lactose,chi2,noise,0.3,ldp,4,0.1104432624113475
lactose,chi2,noise,0.3,ldp,4,0.11980496453900702
lactose,chi2,noise,0.3,ldp,5,0.1429196217494091
lactose,chi2,noise,0.3,ldp,5,0.1128605200945626
lactose,chi2,noise,0.3,ldp,5,0.11561761229314416
lactose,chi2,noise,0.4,ldp,3,0.15793709418545265
lactose,chi2,noise,0.3,ldp,5,0.1212677304964539
lactose,chi2,noise,0.4,ldp,3,0.12087801853067781
lactose,chi2,noise,0.4,ldp,3,0.17799945711183496
lactose,chi2,noise,0.4,ldp,3,0.14979189287006878
lactose,chi2,noise,0.4,ldp,3,0.1364471620339972
lactose,chi2,noise,0.4,ldp,3,0.13720593557727112
lactose,chi2,noise,0.4,ldp,3,0.1442374334281754
lactose,chi2,noise,0.4,ldp,3,0.15370068765834244
lactose,chi2,noise,0.4,ldp,3,0.13676257690915672
lactose,chi2,noise,0.4,ldp,3,0.12635269634455304
lactose,chi2,noise,0.4,ldp,4,0.11441141874773797
lactose,chi2,noise,0.4,ldp,4,0.17670331161780672
lactose,chi2,noise,0.4,ldp,4,0.14848217517191464
lactose,chi2,noise,0.4,ldp,4,0.16889250814332246
lactose,chi2,noise,0.4,ldp,4,0.15175307636626856
lactose,chi2,noise,0.4,ldp,4,0.18973941368078173
lactose,chi2,noise,0.4,ldp,4,0.19558224755700326
lactose,chi2,noise,0.4,ldp,4,0.17300262395946442
lactose,chi2,noise,0.4,ldp,4,0.1513165038002171
lactose,chi2,noise,0.4,ldp,4,0.14740770901194356
lactose,chi2,noise,0.4,ldp,5,0.16347267462902648
lactose,chi2,noise,0.4,ldp,5,0.15088671733622872
lactose,chi2,noise,0.4,ldp,5,0.14631967064784646
lactose,chi2,noise,0.5,ldp,3,0.2017833788240646
lactose,chi2,noise,0.4,ldp,5,0.1701886536373507
lactose,chi2,noise,0.5,ldp,3,0.17316331172523602
lactose,chi2,noise,0.5,ldp,3,0.1857956584140653
lactose,chi2,noise,0.5,ldp,3,0.16614340389905513
lactose,chi2,noise,0.5,ldp,3,0.14149025236215762
lactose,chi2,noise,0.5,ldp,3,0.1758323382235869
lactose,chi2,noise,0.5,ldp,3,0.13438882908742977
lactose,chi2,noise,0.5,ldp,3,0.18522546343682478
lactose,chi2,noise,0.5,ldp,3,0.13546525535223064
lactose,chi2,noise,0.5,ldp,3,0.11086443009209423
lactose,chi2,noise,0.5,ldp,4,0.11115969979667506
lactose,chi2,noise,0.5,ldp,4,0.16999686042339435
lactose,chi2,noise,0.5,ldp,4,0.15718439779930626
lactose,chi2,noise,0.5,ldp,4,0.15312163616792251
lactose,chi2,noise,0.5,ldp,4,0.14496247458437983
lactose,chi2,noise,0.5,ldp,4,0.16980624327233584
lactose,chi2,noise,0.5,ldp,4,0.215049784714747
lactose,chi2,noise,0.5,ldp,4,0.17365969979667506
lactose,chi2,noise,0.5,ldp,4,0.15166397560100464
lactose,chi2,noise,0.5,ldp,4,0.14412899174739857
lactose,chi2,noise,0.5,ldp,5,0.16345233823705307
lactose,chi2,noise,0.5,ldp,5,0.13180241597894993
lactose,chi2,noise,0.5,ldp,5,0.15136870589642382
lactose,chi2,noise,0.6,ldp,3,0.19441710411198598
lactose,chi2,noise,0.5,ldp,5,0.17214971295299597
lactose,chi2,noise,0.6,ldp,3,0.1594552519170398
lactose,chi2,noise,0.6,ldp,3,0.21866932422171603
lactose,chi2,noise,0.6,ldp,3,0.17848013161225007
lactose,chi2,noise,0.6,ldp,3,0.1564462070917605
lactose,chi2,noise,0.6,ldp,3,0.17346874209061003
lactose,chi2,noise,0.6,ldp,3,0.16459124272336112
lactose,chi2,noise,0.6,ldp,3,0.18585314703309153
lactose,chi2,noise,0.6,ldp,3,0.15217982789167306
lactose,chi2,noise,0.6,ldp,3,0.16754619083776268
lactose,chi2,noise,0.6,ldp,4,0.14187389268539607
lactose,chi2,noise,0.6,ldp,4,0.17522937231080737
lactose,chi2,noise,0.6,ldp,4,0.20141894457099463
lactose,chi2,noise,0.6,ldp,4,0.19373576309794993
lactose,chi2,noise,0.6,ldp,4,0.1744415970640344
lactose,chi2,noise,0.6,ldp,4,0.19464692482915713
lactose,chi2,noise,0.6,ldp,4,0.21587414578587705
lactose,chi2,noise,0.6,ldp,4,0.20391831181979247
lactose,chi2,noise,0.6,ldp,4,0.17062452543659834
lactose,chi2,noise,0.6,ldp,4,0.1788249810174639
lactose,chi2,noise,0.6,ldp,5,0.18349152113389022
lactose,chi2,noise,0.6,ldp,5,0.1632245001265502
lactose,chi2,noise,0.6,ldp,5,0.16452954948114396
lactose,chi2,noise,0.7,ldp,3,0.20703938045259285
lactose,chi2,noise,0.6,ldp,5,0.1964075550493546
lactose,chi2,noise,0.7,ldp,3,0.1805112705371773
lactose,chi2,noise,0.7,ldp,3,0.20742978108219745
lactose,chi2,noise,0.7,ldp,3,0.17435976869062375
lactose,chi2,noise,0.7,ldp,3,0.1718577011646959
lactose,chi2,noise,0.7,ldp,3,0.17105534902932673
lactose,chi2,noise,0.7,ldp,3,0.15592730276745148
lactose,chi2,noise,0.7,ldp,3,0.19423132279349897
lactose,chi2,noise,0.7,ldp,3,0.13246076001652207
lactose,chi2,noise,0.7,ldp,3,0.15412019826517975
lactose,chi2,noise,0.7,ldp,4,0.15170642296571668
lactose,chi2,noise,0.7,ldp,4,0.19123038000826098
lactose,chi2,noise,0.7,ldp,4,0.1690804419661297
lactose,chi2,noise,0.7,ldp,4,0.19940107393638995
lactose,chi2,noise,0.7,ldp,4,0.16559531185460552
lactose,chi2,noise,0.7,ldp,4,0.1907269723254853
lactose,chi2,noise,0.7,ldp,4,0.21578118546055347
lactose,chi2,noise,0.7,ldp,4,0.21296726559273027
lactose,chi2,noise,0.7,ldp,4,0.17278500619578685
lactose,chi2,noise,0.7,ldp,4,0.1649370095002065
lactose,chi2,noise,0.7,ldp,5,0.19212102437009504
lactose,chi2,noise,0.7,ldp,5,0.16997108632796365
lactose,chi2,noise,0.8,ldp,3,0.19338320145070886
lactose,chi2,noise,0.7,ldp,5,0.165930916976456
lactose,chi2,noise,0.7,ldp,5,0.18875206526228827
lactose,chi2,noise,0.8,ldp,3,0.17787668974612603
lactose,chi2,noise,0.8,ldp,3,0.22124968458238714
lactose,chi2,noise,0.8,ldp,3,0.19674699301875687
lactose,chi2,noise,0.8,ldp,3,0.18993397257969558
lactose,chi2,noise,0.8,ldp,3,0.17959734586218257
lactose,chi2,noise,0.8,ldp,3,0.16544705189671127
lactose,chi2,noise,0.8,ldp,3,0.18890125288493242
lactose,chi2,noise,0.8,ldp,3,0.16266611994280433
lactose,chi2,noise,0.8,ldp,3,0.18501345781815126
lactose,chi2,noise,0.8,ldp,4,0.16487141475313316
lactose,chi2,noise,0.8,ldp,4,0.21007601564471357
lactose,chi2,noise,0.8,ldp,4,0.19845813356884512
lactose,chi2,noise,0.8,ldp,4,0.20685087055261164
lactose,chi2,noise,0.8,ldp,4,0.17724629910000833
lactose,chi2,noise,0.8,ldp,4,0.20950037850113545
lactose,chi2,noise,0.8,ldp,4,0.22901684330052985
lactose,chi2,noise,0.8,ldp,4,0.18034002018672723
lactose,chi2,noise,0.8,ldp,4,0.22245089999158885
lactose,chi2,noise,0.8,ldp,4,0.1822325258642442
lactose,chi2,noise,0.8,ldp,5,0.20393851459332157
lactose,chi2,noise,0.8,ldp,5,0.18664311548490198
lactose,chi2,noise,0.9,ldp,3,0.2027318827494884
lactose,chi2,noise,0.8,ldp,5,0.17889172764740513
lactose,chi2,noise,0.9,ldp,3,0.1958438666185146
lactose,chi2,noise,0.8,ldp,5,0.20969751450921015
lactose,chi2,noise,0.9,ldp,3,0.21665926583777384
lactose,chi2,noise,0.9,ldp,3,0.19330471679494776
lactose,chi2,noise,0.9,ldp,3,0.1954361555160845
lactose,chi2,noise,0.9,ldp,3,0.17017959344779943
lactose,chi2,noise,0.9,ldp,3,0.1880379499217527
lactose,chi2,noise,0.9,ldp,3,0.20134374623811246
lactose,chi2,noise,0.9,ldp,3,0.163235149003355
lactose,chi2,noise,0.9,ldp,3,0.17838464574699042
lactose,chi2,noise,0.9,ldp,4,0.14661905466745606
lactose,chi2,noise,0.9,ldp,4,0.20908451746595613
lactose,chi2,noise,0.9,ldp,4,0.1884460726268009
lactose,chi2,noise,0.9,ldp,4,0.20150976909413854
lactose,chi2,noise,0.9,ldp,4,0.17862517268600753
lactose,chi2,noise,0.9,ldp,4,0.20257548845470696
lactose,chi2,noise,0.9,ldp,4,0.23773312611012432
lactose,chi2,noise,0.9,ldp,4,0.18316311426879806
lactose,chi2,noise,0.9,ldp,4,0.22510484507598183
lactose,chi2,noise,0.9,ldp,4,0.1852945529899348
lactose,chi2,noise,0.9,ldp,5,0.20289619104006318
lactose,chi2,noise,0.9,ldp,5,0.18083678705348327
lactose,chi2,noise,1.0,ldp,3,0.2015394491129785
lactose,chi2,noise,0.9,ldp,5,0.18024102032761002
lactose,chi2,noise,1.0,ldp,3,0.17745564892623722
lactose,chi2,noise,1.0,ldp,3,0.23999858035207278
lactose,chi2,noise,0.9,ldp,5,0.19913780343398457
lactose,chi2,noise,1.0,ldp,3,0.20152848760174147
lactose,chi2,noise,1.0,ldp,3,0.19112628384687202
lactose,chi2,noise,1.0,ldp,3,0.20322362278244632
lactose,chi2,noise,1.0,ldp,3,0.19778061707363248
lactose,chi2,noise,1.0,ldp,3,0.18627673670263112
lactose,chi2,noise,1.0,ldp,3,0.18410230929396176
lactose,chi2,noise,1.0,ldp,3,0.21515710770395613
lactose,chi2,noise,1.0,ldp,4,0.20479012871474545
lactose,chi2,noise,1.0,ldp,4,0.17654150104107513
lactose,chi2,noise,1.0,ldp,4,0.2135682850653038
lactose,chi2,noise,1.0,ldp,4,0.22120954003407156
lactose,chi2,noise,1.0,ldp,4,0.1996297084989589
lactose,chi2,noise,1.0,ldp,4,0.2154173764906303
lactose,chi2,noise,1.0,ldp,4,0.250074531516184
lactose,chi2,noise,1.0,ldp,4,0.19390261215218618
lactose,chi2,noise,1.0,ldp,4,0.22745717395419274
lactose,chi2,noise,1.0,ldp,4,0.21400482680295285
lactose,chi2,noise,1.0,ldp,5,0.21413496119629005
lactose,chi2,noise,1.0,ldp,5,0.19479462426651517
lactose,chi2,noise,1.0,ldp,5,0.20350771342040508
lactose,chi2,noise,1.0,ldp,5,0.22344903463940935
lactose,chi2,noise,0.0,ldp,5,0.7569444444444444
lactose,chi2,noise,0.0,ldp,5,0.7847222222222222
lactose,chi2,noise,0.0,ldp,5,0.7534722222222222
lactose,chi2,noise,0.0,ldp,5,0.7569444444444444
lactose,chi2,noise,0.0,ldp,5,0.7291666666666666
lactose,chi2,noise,0.0,ldp,5,0.7222222222222222
lactose,chi2,noise,0.0,proposed,1,0.5416666666666666
lactose,chi2,noise,0.0,proposed,1,0.5486111111111112
lactose,chi2,noise,0.0,proposed,1,0.5798611111111112
lactose,chi2,noise,0.0,proposed,1,0.5729166666666666
lactose,chi2,noise,0.0,proposed,1,0.5590277777777778
lactose,chi2,noise,0.0,proposed,1,0.5694444444444444
lactose,chi2,noise,0.0,proposed,1,0.5694444444444444
lactose,chi2,noise,0.0,proposed,1,0.5729166666666666
lactose,chi2,noise,0.0,proposed,1,0.5555555555555556
lactose,chi2,noise,0.0,proposed,1,0.5451388888888888
lactose,chi2,noise,0.0,proposed,2,0.5347222222222222
lactose,chi2,noise,0.0,proposed,2,0.5590277777777778
lactose,chi2,noise,0.0,proposed,2,0.5625
lactose,chi2,noise,0.0,proposed,2,0.6041666666666666
lactose,chi2,noise,0.0,proposed,2,0.5902777777777778
lactose,chi2,noise,0.0,proposed,2,0.5625
lactose,chi2,noise,0.1,ldp,5,0.08326023391812865
lactose,chi2,noise,0.0,proposed,2,0.5729166666666666
lactose,chi2,noise,0.1,ldp,5,0.08788011695906428
lactose,chi2,noise,0.1,ldp,5,0.08960667600373484
lactose,chi2,noise,0.0,proposed,2,0.5902777777777778
lactose,chi2,noise,0.1,ldp,5,0.05736461251167135
lactose,chi2,noise,0.1,proposed,1,0.19082633053221287
lactose,chi2,noise,0.1,proposed,1,0.19960901027077504
lactose,chi2,noise,0.1,ldp,5,0.06600877192982457
lactose,chi2,noise,0.1,ldp,5,0.04222222222222216
lactose,chi2,noise,0.1,proposed,1,0.19356909430438846
lactose,chi2,noise,0.1,proposed,1,0.20947128851540614
lactose,chi2,noise,0.1,proposed,1,0.20818744164332403
lactose,chi2,noise,0.1,proposed,1,0.18499066293183936
lactose,chi2,noise,0.1,proposed,1,0.2115721288515406
lactose,chi2,noise,0.1,proposed,1,0.18709150326797386
lactose,chi2,noise,0.1,proposed,1,0.17530345471521946
lactose,chi2,noise,0.1,proposed,2,0.16707516339869277
lactose,chi2,noise,0.1,proposed,1,0.16488678804855272
lactose,chi2,noise,0.1,proposed,2,0.18717903828197946
lactose,chi2,noise,0.1,proposed,2,0.16334033613445376
lactose,chi2,noise,0.1,proposed,2,0.21341036414565823
lactose,chi2,noise,0.1,proposed,2,0.22893323996265175
lactose,chi2,noise,0.1,proposed,2,0.19275210084033612
lactose,chi2,noise,0.2,ldp,5,0.09713814904492868
lactose,chi2,noise,0.1,proposed,2,0.1926645658263305
lactose,chi2,noise,0.2,ldp,5,0.1333905030938929
lactose,chi2,noise,0.2,ldp,5,0.12579926624737947
lactose,chi2,noise,0.2,ldp,5,0.10159853249475892
lactose,chi2,noise,0.1,proposed,2,0.22263071895424835
lactose,chi2,noise,0.2,proposed,1,0.25990566037735846
lactose,chi2,noise,0.2,ldp,5,0.0959947538337369
lactose,chi2,noise,0.2,proposed,1,0.2892950733752621
lactose,chi2,noise,0.2,ldp,5,0.10115684691955873
lactose,chi2,noise,0.2,proposed,1,0.26433438155136274
lactose,chi2,noise,0.2,proposed,1,0.2948768343815514
lactose,chi2,noise,0.2,proposed,1,0.29492924528301884
lactose,chi2,noise,0.2,proposed,1,0.26378406708595387
lactose,chi2,noise,0.2,proposed,1,0.27983490566037733
lactose,chi2,noise,0.2,proposed,1,0.27762054507337525
lactose,chi2,noise,0.2,proposed,1,0.28008385744234804
lactose,chi2,noise,0.2,proposed,2,0.2504454926624738
lactose,chi2,noise,0.2,proposed,1,0.2696671907756813
lactose,chi2,noise,0.2,proposed,2,0.2873296645702306
lactose,chi2,noise,0.2,proposed,2,0.27570754716981133
lactose,chi2,noise,0.2,proposed,2,0.32114779874213834
lactose,chi2,noise,0.2,proposed,2,0.30474318658280924
lactose,chi2,noise,0.2,proposed,2,0.2656446540880503
lactose,chi2,noise,0.3,ldp,5,0.1264730639730639
lactose,chi2,noise,0.3,ldp,5,0.1424663299663299
lactose,chi2,noise,0.2,proposed,2,0.28109276729559746
lactose,chi2,noise,0.3,ldp,5,0.1294984948002189
lactose,chi2,noise,0.3,ldp,5,0.1469280240831965
lactose,chi2,noise,0.2,proposed,2,0.30474318658280924
lactose,chi2,noise,0.3,proposed,1,0.31506568144499175
lactose,chi2,noise,0.3,ldp,5,0.1037457912457912
lactose,chi2,noise,0.3,proposed,1,0.3475129994526547
lactose,chi2,noise,0.3,ldp,5,0.101010101010101
lactose,chi2,noise,0.3,proposed,1,0.33104132457580737
lactose,chi2,noise,0.3,proposed,1,0.33653188286808977
lactose,chi2,noise,0.3,proposed,1,0.3454946633825944
lactose,chi2,noise,0.3,proposed,1,0.33627531472359057
lactose,chi2,noise,0.3,proposed,1,0.33317939244663375
lactose,chi2,noise,0.3,proposed,1,0.33627531472359057
lactose,chi2,noise,0.3,proposed,1,0.32156540777230436
lactose,chi2,noise,0.3,proposed,2,0.3031951286261631
lactose,chi2,noise,0.3,proposed,1,0.31935892172961133
lactose,chi2,noise,0.3,proposed,2,0.33653188286808977
lactose,chi2,noise,0.3,proposed,2,0.34082512315270935
lactose,chi2,noise,0.3,proposed,2,0.3677134646962233
lactose,chi2,noise,0.3,proposed,2,0.36203475643130817
lactose,chi2,noise,0.3,proposed,2,0.3137315270935961
lactose,chi2,noise,0.4,ldp,5,0.15579207568644182
lactose,chi2,noise,0.4,ldp,5,0.18677087779200452
lactose,chi2,noise,0.3,proposed,2,0.3528838259441707
lactose,chi2,noise,0.4,ldp,5,0.15849475924733492
lactose,chi2,noise,0.4,ldp,5,0.15552783143736137
lactose,chi2,noise,0.3,proposed,2,0.3554666119321292
lactose,chi2,noise,0.4,proposed,1,0.3362577806396222
lactose,chi2,noise,0.4,proposed,1,0.38153529011948206
lactose,chi2,noise,0.4,ldp,5,0.130575117370892
lactose,chi2,noise,0.4,proposed,1,0.35350486513557994
lactose,chi2,noise,0.4,ldp,5,0.11914923886754869
lactose,chi2,noise,0.4,proposed,1,0.36585327681190527
lactose,chi2,noise,0.4,proposed,1,0.3640355584174
lactose,chi2,noise,0.4,proposed,1,0.36557603562996344
lactose,chi2,noise,0.4,proposed,1,0.3668638656364026
lactose,chi2,noise,0.4,proposed,1,0.36725513343349786
lactose,chi2,noise,0.4,proposed,1,0.35787364956714607
lactose,chi2,noise,0.4,proposed,2,0.3318889962080561
lactose,chi2,noise,0.4,proposed,1,0.340373917865064
lactose,chi2,noise,0.4,proposed,2,0.35683846676683123
lactose,chi2,noise,0.4,proposed,2,0.3558032839665164
lactose,chi2,noise,0.4,proposed,2,0.40584084567503753
lactose,chi2,noise,0.4,proposed,2,0.38486889175073336
lactose,chi2,noise,0.4,proposed,2,0.3429249839021249
lactose,chi2,noise,0.5,ldp,5,0.16394548937652387
lactose,chi2,noise,0.5,ldp,5,0.1969479275513758
lactose,chi2,noise,0.4,proposed,2,0.36171254561064603
lactose,chi2,noise,0.5,ldp,5,0.184705098934551
lactose,chi2,noise,0.5,ldp,5,0.18653348554033478
lactose,chi2,noise,0.4,proposed,2,0.3874445517636117
lactose,chi2,noise,0.5,proposed,1,0.35152968036529675
lactose,chi2,noise,0.5,proposed,1,0.3952035768645358
lactose,chi2,noise,0.5,ldp,5,0.15863375130616508
lactose,chi2,noise,0.5,ldp,5,0.1464646464646464
lactose,chi2,noise,0.5,proposed,1,0.37052891933028925
lactose,chi2,noise,0.5,proposed,1,0.37656202435312025
lactose,chi2,noise,0.5,proposed,1,0.37547184170471837
lactose,chi2,noise,0.5,proposed,1,0.3899029680365297
lactose,chi2,noise,0.5,proposed,1,0.38880707762557076
lactose,chi2,noise,0.5,proposed,1,0.3782115677321156
lactose,chi2,noise,0.5,proposed,1,0.3736377473363775
lactose,chi2,noise,0.5,proposed,2,0.3500646879756468
lactose,chi2,noise,0.5,proposed,1,0.361029299847793
lactose,chi2,noise,0.5,proposed,2,0.3727264079147641
lactose,chi2,noise,0.5,proposed,2,0.3816780821917808
lactose,chi2,noise,0.5,proposed,2,0.42553652968036526
lactose,chi2,noise,0.5,proposed,2,0.4105517503805175
lactose,chi2,noise,0.5,proposed,2,0.3740068493150685
lactose,chi2,noise,0.6,ldp,5,0.19509858335976316
lactose,chi2,noise,0.5,proposed,2,0.38771118721461184
lactose,chi2,noise,0.6,ldp,5,0.20670128977693203
lactose,chi2,noise,0.6,ldp,5,0.19042236884978814
lactose,chi2,noise,0.6,ldp,5,0.19389459107201035
lactose,chi2,noise,0.5,proposed,2,0.4017846270928463
lactose,chi2,noise,0.6,proposed,1,0.3681573802541544
lactose,chi2,noise,0.6,ldp,5,0.18064145258483977
lactose,chi2,noise,0.6,proposed,1,0.4043967904855002
lactose,chi2,noise,0.6,ldp,5,0.16798815942488632
lactose,chi2,noise,0.6,proposed,1,0.3795006516780711
lactose,chi2,noise,0.6,proposed,1,0.39040607689801243
lactose,chi2,noise,0.6,proposed,1,0.3842049527533398
lactose,chi2,noise,0.6,proposed,1,0.40038489736070376
lactose,chi2,noise,0.6,proposed,1,0.40185117302052786
lactose,chi2,noise,0.6,proposed,1,0.39691267513848155
lactose,chi2,noise,0.6,proposed,1,0.3732486151840991
lactose,chi2,noise,0.6,proposed,2,0.36170169436298466
lactose,chi2,noise,0.6,proposed,1,0.37260711958292597
lactose,chi2,noise,0.6,proposed,2,0.3933386282176605
lactose,chi2,noise,0.6,proposed,2,0.4026759530791789
lactose,chi2,noise,0.6,proposed,2,0.4306573802541544
lactose,chi2,noise,0.6,proposed,2,0.42067855979146307
lactose,chi2,noise,0.6,proposed,2,0.38361436950146627
lactose,chi2,noise,0.7,ldp,5,0.19709724580267873
lactose,chi2,noise,0.7,ldp,5,0.23336398792680624
lactose,chi2,noise,0.6,proposed,2,0.3959860703812316
lactose,chi2,noise,0.7,ldp,5,0.21697893363161813
lactose,chi2,noise,0.7,ldp,5,0.1986390753169276
lactose,chi2,noise,0.7,proposed,1,0.3776565995525727
lactose,chi2,noise,0.6,proposed,2,0.41725724991854024
lactose,chi2,noise,0.7,ldp,5,0.1748372948500283
lactose,chi2,noise,0.7,proposed,1,0.41920674869500374
lactose,chi2,noise,0.7,ldp,5,0.18189964157706096
lactose,chi2,noise,0.7,proposed,1,0.3925708426547353
lactose,chi2,noise,0.7,proposed,1,0.3958566368381805
lactose,chi2,noise,0.7,proposed,1,0.40123974645786725
lactose,chi2,noise,0.7,proposed,1,0.4084871364653243
lactose,chi2,noise,0.7,proposed,1,0.4110039149888143
lactose,chi2,noise,0.7,proposed,1,0.4129847129008203
lactose,chi2,noise,0.7,proposed,1,0.39406226696495156
lactose,chi2,noise,0.7,proposed,2,0.3698732289336316
lactose,chi2,noise,0.7,proposed,1,0.37064224459358686
lactose,chi2,noise,0.7,proposed,2,0.4055042878448919
lactose,chi2,noise,0.7,proposed,2,0.4052013422818792
lactose,chi2,noise,0.7,proposed,2,0.4326062639821029
lactose,chi2,noise,0.7,proposed,2,0.4275260999254288
lactose,chi2,noise,0.7,proposed,2,0.40645973154362414
lactose,chi2,noise,0.8,ldp,5,0.21828078078078073
lactose,chi2,noise,0.8,ldp,5,0.23404654654654655
lactose,chi2,noise,0.8,ldp,5,0.20688131313131308
