Dataset,Epsilon,Approach,Utility Metric,Utility
DATASET.lactose,4,proposed,point_error,0.2803120302130312
DATASET.lactose,4,proposed,point_error,0.27861254720786127
DATASET.lactose,4,proposed,point_error,0.28007919920800795
DATASET.lactose,5,proposed,point_error,0.24305356946430537
DATASET.lactose,5,proposed,point_error,0.24308473581930848
DATASET.lactose,5,proposed,point_error,0.24249440838924943
DATASET.lactose,5,proposed,point_error,0.2439848934843985
DATASET.lactose,5,proposed,point_error,0.24317273493931726
DATASET.lactose,5,proposed,point_error,0.2434862318043486
DATASET.lactose,5,proposed,point_error,0.24389139441938915
DATASET.lactose,5,proposed,point_error,0.24282990503428298
DATASET.lactose,5,proposed,point_error,0.2434110658893411
DATASET.lactose,5,proposed,point_error,0.2434568987643457
DATASET.lactose,1,ldp,calc_sample_distance,0.3085597477358559
DATASET.lactose,1,ldp,calc_sample_distance,0.3088934110658893
DATASET.lactose,1,ldp,calc_sample_distance,0.3081674183258168
DATASET.lactose,1,ldp,calc_sample_distance,0.3070710959557071
DATASET.lactose,1,ldp,calc_sample_distance,0.30807575257580755
DATASET.lactose,1,ldp,calc_sample_distance,0.30918124152091814
DATASET.lactose,1,ldp,calc_sample_distance,0.3104957283760496
DATASET.lactose,1,ldp,calc_sample_distance,0.3088530781358853
DATASET.lactose,1,ldp,calc_sample_distance,0.3077420892457742
DATASET.lactose,1,ldp,calc_sample_distance,0.3091482418509147
DATASET.lactose,2,ldp,calc_sample_distance,0.30891907747589187
DATASET.lactose,2,ldp,calc_sample_distance,0.3080665860008066
DATASET.lactose,2,ldp,calc_sample_distance,0.3081820848458182
DATASET.lactose,2,ldp,calc_sample_distance,0.30795658710079565
DATASET.lactose,2,ldp,calc_sample_distance,0.3092362409709236
DATASET.lactose,2,ldp,calc_sample_distance,0.30898141018589814
DATASET.lactose,2,ldp,calc_sample_distance,0.3084864151358486
DATASET.lactose,2,ldp,calc_sample_distance,0.31104755619110475
DATASET.lactose,2,ldp,calc_sample_distance,0.30893191068089315
DATASET.lactose,2,ldp,calc_sample_distance,0.30722509441572254
DATASET.lactose,3,ldp,calc_sample_distance,0.309940233930994
DATASET.lactose,3,ldp,calc_sample_distance,0.3084002493308401
DATASET.lactose,3,ldp,calc_sample_distance,0.3097990686759799
DATASET.lactose,3,ldp,calc_sample_distance,0.30866974663586694
DATASET.lactose,3,ldp,calc_sample_distance,0.3088824111758882
DATASET.lactose,3,ldp,calc_sample_distance,0.30869541304586945
DATASET.lactose,3,ldp,calc_sample_distance,0.3079382539507938
DATASET.lactose,3,ldp,calc_sample_distance,0.3100960657060095
DATASET.lactose,3,ldp,calc_sample_distance,0.30914274190591423
DATASET.lactose,3,ldp,calc_sample_distance,0.31024639753602473
DATASET.lactose,4,ldp,calc_sample_distance,0.3090730759359073
DATASET.lactose,4,ldp,calc_sample_distance,0.3100978990210097
DATASET.lactose,4,ldp,calc_sample_distance,0.3101345653210135
DATASET.lactose,4,ldp,calc_sample_distance,0.3091665750009167
DATASET.lactose,4,ldp,calc_sample_distance,0.3075770908957577
DATASET.lactose,4,ldp,calc_sample_distance,0.30827558391082754
DATASET.lactose,4,ldp,calc_sample_distance,0.30795475378579545
DATASET.lactose,4,ldp,calc_sample_distance,0.30814175191581417
DATASET.lactose,4,ldp,calc_sample_distance,0.3092307410259231
DATASET.lactose,4,ldp,calc_sample_distance,0.30911524218091163
DATASET.lactose,5,ldp,calc_sample_distance,0.3090455762109046
DATASET.lactose,5,ldp,calc_sample_distance,0.30856891431085687
DATASET.lactose,5,ldp,calc_sample_distance,0.30846441535584646
DATASET.lactose,5,ldp,calc_sample_distance,0.31061306053606136
DATASET.lactose,5,ldp,calc_sample_distance,0.3094965717009497
DATASET.lactose,5,ldp,calc_sample_distance,0.3091005756609101
DATASET.lactose,5,ldp,calc_sample_distance,0.3085249147508525
DATASET.lactose,5,ldp,calc_sample_distance,0.30919590804091956
DATASET.lactose,5,ldp,calc_sample_distance,0.30789058776078904
DATASET.lactose,5,ldp,calc_sample_distance,0.3081509184908151
DATASET.lactose,1,proposed,calc_sample_distance,0.43447182194844725
DATASET.lactose,1,proposed,calc_sample_distance,0.43471381952847127
DATASET.lactose,1,proposed,calc_sample_distance,0.4354343123235434
DATASET.lactose,1,proposed,calc_sample_distance,0.4348806511934881
DATASET.lactose,1,proposed,calc_sample_distance,0.4349026509734903
DATASET.lactose,1,proposed,calc_sample_distance,0.4351941480585194
DATASET.lactose,1,proposed,calc_sample_distance,0.4355681443185568
DATASET.lactose,1,proposed,calc_sample_distance,0.43606680599860664
DATASET.lactose,1,proposed,calc_sample_distance,0.4361548051186155
DATASET.lactose,1,proposed,calc_sample_distance,0.4350181498185018
DATASET.lactose,2,proposed,calc_sample_distance,0.3911835881641184
DATASET.lactose,2,proposed,calc_sample_distance,0.39006159938400614
DATASET.lactose,2,proposed,calc_sample_distance,0.38920910790892094
DATASET.lactose,2,proposed,calc_sample_distance,0.38918344149891837
DATASET.lactose,2,proposed,calc_sample_distance,0.3905052616140505
DATASET.lactose,2,proposed,calc_sample_distance,0.39080959190408093
DATASET.lactose,2,proposed,calc_sample_distance,0.3893667729989366
DATASET.lactose,2,proposed,calc_sample_distance,0.3897811021889781
DATASET.lactose,2,proposed,calc_sample_distance,0.3900854324790085
DATASET.lactose,2,proposed,calc_sample_distance,0.3908627580390863
DATASET.lactose,3,proposed,calc_sample_distance,0.3411964213691196
DATASET.lactose,3,proposed,calc_sample_distance,0.3413265867341327
DATASET.lactose,3,proposed,calc_sample_distance,0.34095992373409606
DATASET.lactose,3,proposed,calc_sample_distance,0.3417684156491768
DATASET.lactose,3,proposed,calc_sample_distance,0.3406079272540607
DATASET.lactose,3,proposed,calc_sample_distance,0.3415685843141568
DATASET.lactose,3,proposed,calc_sample_distance,0.34089392439408944
DATASET.lactose,3,proposed,calc_sample_distance,0.3403072635940308
DATASET.lactose,3,proposed,calc_sample_distance,0.34166025006416606
DATASET.lactose,3,proposed,calc_sample_distance,0.34118908810911897
DATASET.lactose,4,proposed,calc_sample_distance,0.29454405455945437
DATASET.lactose,4,proposed,calc_sample_distance,0.29462288710446227
DATASET.lactose,4,proposed,calc_sample_distance,0.2939372272943937
DATASET.lactose,4,proposed,calc_sample_distance,0.2937722289443772
DATASET.lactose,4,proposed,calc_sample_distance,0.2948538847944854
DATASET.lactose,4,proposed,calc_sample_distance,0.29569170974956915
DATASET.lactose,4,proposed,calc_sample_distance,0.29449088842444915
DATASET.lactose,4,proposed,calc_sample_distance,0.2948483848494848
DATASET.lactose,4,proposed,calc_sample_distance,0.29331206687933126
DATASET.lactose,4,proposed,calc_sample_distance,0.29468338649946835
DATASET.lactose,5,proposed,calc_sample_distance,0.2535107982253511
DATASET.lactose,5,proposed,calc_sample_distance,0.25321380119532144
DATASET.lactose,5,proposed,calc_sample_distance,0.2527041396252704
DATASET.lactose,5,proposed,calc_sample_distance,0.254269790635427
DATASET.lactose,5,proposed,calc_sample_distance,0.25346863198034686
DATASET.lactose,5,proposed,calc_sample_distance,0.2537674623253767
DATASET.lactose,5,proposed,calc_sample_distance,0.2541579584204158
DATASET.lactose,5,proposed,calc_sample_distance,0.253120302130312
DATASET.lactose,5,proposed,calc_sample_distance,0.253629963700363
DATASET.lactose,5,proposed,calc_sample_distance,0.25371246287537125
DATASET.lactose,1,ldp,mean_error,0.22017196494701716
DATASET.lactose,1,ldp,mean_error,0.21972830271697283
DATASET.lactose,1,ldp,mean_error,0.2192919737469292
DATASET.lactose,1,ldp,mean_error,0.2190206431269021
DATASET.lactose,1,ldp,mean_error,0.21944597220694462
DATASET.lactose,1,ldp,mean_error,0.2211491218421149
DATASET.lactose,1,ldp,mean_error,0.2209529571370953
DATASET.lactose,1,ldp,mean_error,0.22054596120705458
DATASET.lactose,1,ldp,mean_error,0.21928830711692882
DATASET.lactose,1,ldp,mean_error,0.2205257947420526
DATASET.lactose,2,ldp,mean_error,0.22010963223701097
DATASET.lactose,2,ldp,mean_error,0.21863748029186372
DATASET.lactose,2,ldp,mean_error,0.21917830821691783
DATASET.lactose,2,ldp,mean_error,0.220129798702013
DATASET.lactose,2,ldp,mean_error,0.22048912844204893
DATASET.lactose,2,ldp,mean_error,0.21958530414695854
DATASET.lactose,2,ldp,mean_error,0.22049096175704913
DATASET.lactose,2,ldp,mean_error,0.22135445312213545
DATASET.lactose,2,ldp,mean_error,0.22015179848201516
DATASET.lactose,2,ldp,mean_error,0.2189546437868955
DATASET.lactose,3,ldp,mean_error,0.2215671176621567
DATASET.lactose,3,ldp,mean_error,0.21941480585194148
DATASET.lactose,3,ldp,mean_error,0.22035162981703516
DATASET.lactose,3,ldp,mean_error,0.22080629193708062
DATASET.lactose,3,ldp,mean_error,0.22023429765702343
DATASET.lactose,3,ldp,mean_error,0.21954863784695486
DATASET.lactose,3,ldp,mean_error,0.21939280607193928
DATASET.lactose,3,ldp,mean_error,0.2214369522971437
DATASET.lactose,3,ldp,mean_error,0.21977230227697722
DATASET.lactose,3,ldp,mean_error,0.2217742822571774
DATASET.lactose,4,ldp,mean_error,0.22121328786712133
DATASET.lactose,4,ldp,mean_error,0.2206981263520698
DATASET.lactose,4,ldp,mean_error,0.22160378396216038
DATASET.lactose,4,ldp,mean_error,0.21929747369192976
DATASET.lactose,4,ldp,mean_error,0.21846698199684672
DATASET.lactose,4,ldp,mean_error,0.21928280717192827
DATASET.lactose,4,ldp,mean_error,0.21986763465698675
DATASET.lactose,4,ldp,mean_error,0.21980530194698053
DATASET.lactose,4,ldp,mean_error,0.2201169654970117
DATASET.lactose,4,ldp,mean_error,0.22064312690206433
DATASET.lactose,5,ldp,mean_error,0.2199648003519965
DATASET.lactose,5,ldp,mean_error,0.21961280387196128
DATASET.lactose,5,ldp,mean_error,0.22055329446705535
DATASET.lactose,5,ldp,mean_error,0.2222179444872218
DATASET.lactose,5,ldp,mean_error,0.22196311370219632
DATASET.lactose,5,ldp,mean_error,0.21983280167198327
DATASET.lactose,5,ldp,mean_error,0.220610127232061
DATASET.lactose,5,ldp,mean_error,0.21953947127195397
DATASET.lactose,5,ldp,mean_error,0.21837714956183774
DATASET.lactose,5,ldp,mean_error,0.2199208007919921
DATASET.lactose,1,proposed,mean_error,0.004225791075422576
DATASET.lactose,1,proposed,mean_error,0.004240457595424043
DATASET.lactose,1,proposed,mean_error,0.004187291460418727
DATASET.lactose,1,proposed,mean_error,0.004099292340409927
DATASET.lactose,1,proposed,mean_error,0.004198291350419827
DATASET.lactose,1,proposed,mean_error,0.004130458695413043
DATASET.lactose,1,proposed,mean_error,0.004200124665420009
DATASET.lactose,1,proposed,mean_error,0.004141458585414143
DATASET.lactose,1,proposed,mean_error,0.004200124665420009
DATASET.lactose,1,proposed,mean_error,0.004042459575404243
DATASET.lactose,2,proposed,mean_error,0.003723462765372344
DATASET.lactose,2,proposed,mean_error,0.0036537967953653777
DATASET.lactose,2,proposed,mean_error,0.0038279617203827933
DATASET.lactose,2,proposed,mean_error,0.003783962160378393
DATASET.lactose,2,proposed,mean_error,0.003851794815385177
DATASET.lactose,2,proposed,mean_error,0.0038077952553807765
DATASET.lactose,2,proposed,mean_error,0.00375462912037546
DATASET.lactose,2,proposed,mean_error,0.0037362959703736267
DATASET.lactose,2,proposed,mean_error,0.0037472958603747266
DATASET.lactose,2,proposed,mean_error,0.00378762879037876
DATASET.lactose,3,proposed,mean_error,0.004717119495471708
DATASET.lactose,3,proposed,mean_error,0.0047226194404722584
DATASET.lactose,3,proposed,mean_error,0.004718952810471892
DATASET.lactose,3,proposed,mean_error,0.004838118285483809
DATASET.lactose,3,proposed,mean_error,0.0046896197704689585
DATASET.lactose,3,proposed,mean_error,0.004755619110475558
DATASET.lactose,3,proposed,mean_error,0.004781285520478126
DATASET.lactose,3,proposed,mean_error,0.004762952370476293
DATASET.lactose,3,proposed,mean_error,0.004663953360466392
DATASET.lactose,3,proposed,mean_error,0.004632787005463275
DATASET.lactose,4,proposed,mean_error,0.005950940490595091
DATASET.lactose,4,proposed,mean_error,0.006015106515601507
DATASET.lactose,4,proposed,mean_error,0.0059674403255967415
DATASET.lactose,4,proposed,mean_error,0.006018773145601873
DATASET.lactose,4,proposed,mean_error,0.0059784402155978415
DATASET.lactose,4,proposed,mean_error,0.005987606790598757
DATASET.lactose,4,proposed,mean_error,0.006070105965607007
DATASET.lactose,4,proposed,mean_error,0.005991273420599123
DATASET.lactose,4,proposed,mean_error,0.0060389396106038905
DATASET.lactose,4,proposed,mean_error,0.0059949400505994906
DATASET.lactose,5,proposed,mean_error,0.007267260660726723
DATASET.lactose,5,proposed,mean_error,0.0072415942507241555
DATASET.lactose,5,proposed,mean_error,0.007362593040736255
DATASET.lactose,5,proposed,mean_error,0.007186594800718656
DATASET.lactose,5,proposed,mean_error,0.007166428335716638
DATASET.lactose,5,proposed,mean_error,0.007373592930737356
DATASET.lactose,5,proposed,mean_error,0.0072250944157225055
DATASET.lactose,5,proposed,mean_error,0.007228761045722874
DATASET.lactose,5,proposed,mean_error,0.007236094305723606
DATASET.lactose,5,proposed,mean_error,0.007336926630733688
DATASET.lactose,1,ldp,variance_error,0.21488373727373838
DATASET.lactose,1,ldp,variance_error,0.21470755570222078
DATASET.lactose,1,ldp,variance_error,0.21485373201823538
DATASET.lactose,1,ldp,variance_error,0.21342667962209266
DATASET.lactose,1,ldp,variance_error,0.21391843581564185
DATASET.lactose,1,ldp,variance_error,0.216619978244662
DATASET.lactose,1,ldp,variance_error,0.2152609112797761
DATASET.lactose,1,ldp,variance_error,0.2151351458707635
DATASET.lactose,1,ldp,variance_error,0.21528902210977888
DATASET.lactose,1,ldp,variance_error,0.21519573693151958
DATASET.lactose,2,ldp,variance_error,0.2152537002407754
DATASET.lactose,2,ldp,variance_error,0.21454387122795437
DATASET.lactose,2,ldp,variance_error,0.21443475843019347
DATASET.lactose,2,ldp,variance_error,0.21541341253254137
DATASET.lactose,2,ldp,variance_error,0.21547537857954754
DATASET.lactose,2,ldp,variance_error,0.21522662828927266
DATASET.lactose,2,ldp,variance_error,0.21580986690133097
DATASET.lactose,2,ldp,variance_error,0.21589306884708928
DATASET.lactose,2,ldp,variance_error,0.21549468949754946
DATASET.lactose,2,ldp,variance_error,0.21465567288771556
DATASET.lactose,3,ldp,variance_error,0.21652855693665288
DATASET.lactose,3,ldp,variance_error,0.2145368435204537
DATASET.lactose,3,ldp,variance_error,0.21537005463278702
DATASET.lactose,3,ldp,variance_error,0.2156868514648187
DATASET.lactose,3,ldp,variance_error,0.21574264535132426
DATASET.lactose,3,ldp,variance_error,0.21507562424375756
DATASET.lactose,3,ldp,variance_error,0.21454503232745453
DATASET.lactose,3,ldp,variance_error,0.21661072000391107
DATASET.lactose,3,ldp,variance_error,0.21491588139674156
DATASET.lactose,3,ldp,variance_error,0.21696839976044685
DATASET.lactose,4,ldp,variance_error,0.21471617228272163
DATASET.lactose,4,ldp,variance_error,0.215979967978098
DATASET.lactose,4,ldp,variance_error,0.21649103508964912
DATASET.lactose,4,ldp,variance_error,0.21473013603197302
DATASET.lactose,4,ldp,variance_error,0.2136352497586135
DATASET.lactose,4,ldp,variance_error,0.21495367824099537
DATASET.lactose,4,ldp,variance_error,0.2148650374607365
DATASET.lactose,4,ldp,variance_error,0.21469185030371918
DATASET.lactose,4,ldp,variance_error,0.21520090076877008
DATASET.lactose,4,ldp,variance_error,0.21573503709407352
DATASET.lactose,5,ldp,variance_error,0.21474871362397488
DATASET.lactose,5,ldp,variance_error,0.2148967232549897
DATASET.lactose,5,ldp,variance_error,0.21555766386780578
DATASET.lactose,5,ldp,variance_error,0.21726056906097604
DATASET.lactose,5,ldp,variance_error,0.21665633899216563
DATASET.lactose,5,ldp,variance_error,0.21484325156748432
DATASET.lactose,5,ldp,variance_error,0.21622569329862257
DATASET.lactose,5,ldp,variance_error,0.21542300688104232
DATASET.lactose,5,ldp,variance_error,0.21485406812598543
DATASET.lactose,5,ldp,variance_error,0.2145470489739547
DATASET.lactose,1,proposed,variance_error,0.061597520135909786
DATASET.lactose,1,proposed,variance_error,0.06060251897481029
DATASET.lactose,1,proposed,variance_error,0.060936396191593675
DATASET.lactose,1,proposed,variance_error,0.06045704542954574
DATASET.lactose,1,proposed,variance_error,0.06086697466358674
DATASET.lactose,1,proposed,variance_error,0.060624702086312515
DATASET.lactose,1,proposed,variance_error,0.06142329410039237
DATASET.lactose,1,proposed,variance_error,0.0603816656277882
DATASET.lactose,1,proposed,variance_error,0.06112415820286246
DATASET.lactose,1,proposed,variance_error,0.06091791026534183
DATASET.lactose,2,proposed,variance_error,0.060305827497280626
DATASET.lactose,2,proposed,variance_error,0.06080693359733075
DATASET.lactose,2,proposed,variance_error,0.06099506227159955
DATASET.lactose,2,proposed,variance_error,0.06069989855657004
DATASET.lactose,2,proposed,variance_error,0.06054293623730435
DATASET.lactose,2,proposed,variance_error,0.06053108080030315
DATASET.lactose,2,proposed,variance_error,0.060805680832080614
DATASET.lactose,2,proposed,variance_error,0.06059588848555963
DATASET.lactose,2,proposed,variance_error,0.06013902638751395
DATASET.lactose,2,proposed,variance_error,0.06054675564355471
DATASET.lactose,3,proposed,variance_error,0.05894905217614495
DATASET.lactose,3,proposed,variance_error,0.05884983927938504
DATASET.lactose,3,proposed,variance_error,0.059150258497415065
DATASET.lactose,3,proposed,variance_error,0.05872092667962212
DATASET.lactose,3,proposed,variance_error,0.05851403708185144
DATASET.lactose,3,proposed,variance_error,0.057781138855278164
DATASET.lactose,3,proposed,variance_error,0.05853102580085315
DATASET.lactose,3,proposed,variance_error,0.058987276793898764
DATASET.lactose,3,proposed,variance_error,0.05870054632787009
DATASET.lactose,3,proposed,variance_error,0.05873877094562392
DATASET.lactose,4,proposed,variance_error,0.0546156149549616
DATASET.lactose,4,proposed,variance_error,0.055107646145760816
DATASET.lactose,4,proposed,variance_error,0.054723688874222416
DATASET.lactose,4,proposed,variance_error,0.054524224202202466
DATASET.lactose,4,proposed,variance_error,0.05490262041824031
DATASET.lactose,4,proposed,variance_error,0.05462508708246255
DATASET.lactose,4,proposed,variance_error,0.05502905804275295
DATASET.lactose,4,proposed,variance_error,0.054990038988499045
DATASET.lactose,4,proposed,variance_error,0.05512173211601222
DATASET.lactose,4,proposed,variance_error,0.05491860081399191
DATASET.lactose,5,proposed,variance_error,0.049592820738459324
DATASET.lactose,5,proposed,variance_error,0.04987117906598716
DATASET.lactose,5,proposed,variance_error,0.04933365110793341
DATASET.lactose,5,proposed,variance_error,0.0497835466089784
DATASET.lactose,5,proposed,variance_error,0.049296159816179665
DATASET.lactose,5,proposed,variance_error,0.049835307202483574
DATASET.lactose,5,proposed,variance_error,0.04965341179921538
DATASET.lactose,5,proposed,variance_error,0.04942718072819276
DATASET.lactose,5,proposed,variance_error,0.04944496388369454
DATASET.lactose,5,proposed,variance_error,0.0493955560444396
DATASET.eye,1,ldp,point_error,0.22225804343908506
DATASET.eye,1,ldp,point_error,0.22210918681602798
DATASET.eye,1,ldp,point_error,0.22207274109415853
DATASET.eye,1,ldp,point_error,0.22222203682229838
DATASET.eye,1,ldp,point_error,0.2220824892269959
DATASET.eye,1,ldp,point_error,0.22225172032589324
DATASET.eye,1,ldp,point_error,0.22225224725199258
DATASET.eye,1,ldp,point_error,0.2221383433935235
DATASET.eye,1,ldp,point_error,0.22214659856907948
DATASET.eye,1,ldp,point_error,0.22211111887839213
DATASET.eye,2,ldp,point_error,0.22220939059591477
DATASET.eye,2,ldp,point_error,0.22248110882112931
DATASET.eye,2,ldp,point_error,0.22232812461029425
DATASET.eye,2,ldp,point_error,0.22237168383450445
DATASET.eye,2,ldp,point_error,0.2224840947356921
DATASET.eye,2,ldp,point_error,0.2220793276704
DATASET.eye,2,ldp,point_error,0.2222484709482808
DATASET.eye,2,ldp,point_error,0.22206712054909916
DATASET.eye,2,ldp,point_error,0.22207555136668822
DATASET.eye,2,ldp,point_error,0.22225242289402566
DATASET.eye,3,ldp,point_error,0.22199018933859885
DATASET.eye,3,ldp,point_error,0.2220838065422442
DATASET.eye,3,ldp,point_error,0.22226067806958164
DATASET.eye,3,ldp,point_error,0.22228482884913367
DATASET.eye,3,ldp,point_error,0.22230608153513948
DATASET.eye,3,ldp,point_error,0.2221640749513735
DATASET.eye,3,ldp,point_error,0.2221215695793619
DATASET.eye,3,ldp,point_error,0.22220552647118644
DATASET.eye,3,ldp,point_error,0.22225207160995947
DATASET.eye,3,ldp,point_error,0.22229536737112002
DATASET.eye,4,ldp,point_error,0.22227692495764392
DATASET.eye,4,ldp,point_error,0.2222868487325144
DATASET.eye,4,ldp,point_error,0.22221632845622244
DATASET.eye,4,ldp,point_error,0.22215116526194023
DATASET.eye,4,ldp,point_error,0.22232505087471488
DATASET.eye,4,ldp,point_error,0.22214598382196363
DATASET.eye,4,ldp,point_error,0.2222240567056791
DATASET.eye,4,ldp,point_error,0.22234726959190276
DATASET.eye,4,ldp,point_error,0.22210997720517694
DATASET.eye,4,ldp,point_error,0.22224004013069174
DATASET.eye,5,ldp,point_error,0.22258148824304924
DATASET.eye,5,ldp,point_error,0.22214045109792077
DATASET.eye,5,ldp,point_error,0.2223503433274821
DATASET.eye,5,ldp,point_error,0.22235991581828637
DATASET.eye,5,ldp,point_error,0.2222259009470267
DATASET.eye,5,ldp,point_error,0.22230634499818913
DATASET.eye,5,ldp,point_error,0.2221348305528614
DATASET.eye,5,ldp,point_error,0.2221454568958643
DATASET.eye,5,ldp,point_error,0.22258104913796647
DATASET.eye,5,ldp,point_error,0.22222045604400043
DATASET.eye,1,proposed,point_error,0.34053767187890255
DATASET.eye,1,proposed,point_error,0.3405025434722814
DATASET.eye,1,proposed,point_error,0.34044150786577715
DATASET.eye,1,proposed,point_error,0.3403829312477364
DATASET.eye,1,proposed,point_error,0.3404466014847372
DATASET.eye,1,proposed,point_error,0.3404034813656098
DATASET.eye,1,proposed,point_error,0.3404666246765113
DATASET.eye,1,proposed,point_error,0.3405763131261858
DATASET.eye,1,proposed,point_error,0.3405104473637712
DATASET.eye,1,proposed,point_error,0.34054847386393855
DATASET.eye,2,proposed,point_error,0.3308284437518684
DATASET.eye,2,proposed,point_error,0.33095613550993624
DATASET.eye,2,proposed,point_error,0.3308724420811614
DATASET.eye,2,proposed,point_error,0.3309979383138154
DATASET.eye,2,proposed,point_error,0.3309506027858934
DATASET.eye,2,proposed,point_error,0.3307519516464509
DATASET.eye,2,proposed,point_error,0.33101813714762257
DATASET.eye,2,proposed,point_error,0.33103877508651247
DATASET.eye,2,proposed,point_error,0.3310022415436265
DATASET.eye,2,proposed,point_error,0.33101444866492735
DATASET.eye,3,proposed,point_error,0.3192016437284026
DATASET.eye,3,proposed,point_error,0.3189455576441345
DATASET.eye,3,proposed,point_error,0.3192057713161806
DATASET.eye,3,proposed,point_error,0.31909581940345644
DATASET.eye,3,proposed,point_error,0.3191340215456569
DATASET.eye,3,proposed,point_error,0.319119267614876
DATASET.eye,3,proposed,point_error,0.31917160894074154
DATASET.eye,3,proposed,point_error,0.31909037450043015
DATASET.eye,3,proposed,point_error,0.31904268768844196
DATASET.eye,3,proposed,point_error,0.3191977796036743
DATASET.eye,4,proposed,point_error,0.3052860523715363
DATASET.eye,4,proposed,point_error,0.3053582412471427
DATASET.eye,4,proposed,point_error,0.3053754541663871
DATASET.eye,4,proposed,point_error,0.30549532985398176
DATASET.eye,4,proposed,point_error,0.30544448148539766
DATASET.eye,4,proposed,point_error,0.3055201832016662
DATASET.eye,4,proposed,point_error,0.3053505129976861
DATASET.eye,4,proposed,point_error,0.3054160274760345
DATASET.eye,4,proposed,point_error,0.30543315257426235
DATASET.eye,4,proposed,point_error,0.3055691873289027
DATASET.eye,5,proposed,point_error,0.29045993271504994
DATASET.eye,5,proposed,point_error,0.29057726159316455
DATASET.eye,5,proposed,point_error,0.29042998574840545
DATASET.eye,5,proposed,point_error,0.29047758473937707
DATASET.eye,5,proposed,point_error,0.2903817720103179
DATASET.eye,5,proposed,point_error,0.29049945217249873
DATASET.eye,5,proposed,point_error,0.2903734290137454
DATASET.eye,5,proposed,point_error,0.29065990116974083
DATASET.eye,5,proposed,point_error,0.29042735111790885
DATASET.eye,5,proposed,point_error,0.2903032600215197
DATASET.eye,1,ldp,calc_sample_distance,0.31118832725202067
DATASET.eye,1,ldp,calc_sample_distance,0.3109821235051546
DATASET.eye,1,ldp,calc_sample_distance,0.31083467201836235
DATASET.eye,1,ldp,calc_sample_distance,0.31097158498316824
DATASET.eye,1,ldp,calc_sample_distance,0.3107657325203684
DATASET.eye,1,ldp,calc_sample_distance,0.3112264415732046
DATASET.eye,1,ldp,calc_sample_distance,0.31110076969851747
DATASET.eye,1,ldp,calc_sample_distance,0.31084204898375273
DATASET.eye,1,ldp,calc_sample_distance,0.31088991143777406
DATASET.eye,1,ldp,calc_sample_distance,0.31092978217928907
DATASET.eye,2,ldp,calc_sample_distance,0.3110838202423228
DATASET.eye,2,ldp,calc_sample_distance,0.3114181548523395
DATASET.eye,2,ldp,calc_sample_distance,0.3111285211397482
DATASET.eye,2,ldp,calc_sample_distance,0.3111359859261552
DATASET.eye,2,ldp,calc_sample_distance,0.3115126502661503
DATASET.eye,2,ldp,calc_sample_distance,0.31092855268505737
DATASET.eye,2,ldp,calc_sample_distance,0.3111205294272419
DATASET.eye,2,ldp,calc_sample_distance,0.31079084933110246
DATASET.eye,2,ldp,calc_sample_distance,0.31094567778328513
DATASET.eye,2,ldp,calc_sample_distance,0.3112341698226613
DATASET.eye,3,ldp,calc_sample_distance,0.3107463240757101
DATASET.eye,3,ldp,calc_sample_distance,0.31093470015621605
DATASET.eye,3,ldp,calc_sample_distance,0.311051765571281
DATASET.eye,3,ldp,calc_sample_distance,0.3111445045647608
DATASET.eye,3,ldp,calc_sample_distance,0.3111773496249516
DATASET.eye,3,ldp,calc_sample_distance,0.3109254789494779
DATASET.eye,3,ldp,calc_sample_distance,0.31085249968472256
DATASET.eye,3,ldp,calc_sample_distance,0.3110742477515185
DATASET.eye,3,ldp,calc_sample_distance,0.3110457937421554
DATASET.eye,3,ldp,calc_sample_distance,0.31110419471816303
DATASET.eye,4,ldp,calc_sample_distance,0.31110507292832856
DATASET.eye,4,ldp,calc_sample_distance,0.3111319461593937
DATASET.eye,4,ldp,calc_sample_distance,0.31114749047932355
DATASET.eye,4,ldp,calc_sample_distance,0.31101084097756737
DATASET.eye,4,ldp,calc_sample_distance,0.3112518218469884
DATASET.eye,4,ldp,calc_sample_distance,0.3109591143988178
DATASET.eye,4,ldp,calc_sample_distance,0.31113273654854273
DATASET.eye,4,ldp,calc_sample_distance,0.31117120215379285
DATASET.eye,4,ldp,calc_sample_distance,0.3109826504312539
DATASET.eye,4,ldp,calc_sample_distance,0.31107617981388264
DATASET.eye,5,ldp,calc_sample_distance,0.3115836096475251
DATASET.eye,5,ldp,calc_sample_distance,0.3110221698887027
DATASET.eye,5,ldp,calc_sample_distance,0.31128370087599705
DATASET.eye,5,ldp,calc_sample_distance,0.3112448839866807
DATASET.eye,5,ldp,calc_sample_distance,0.31099204728002505
DATASET.eye,5,ldp,calc_sample_distance,0.31116900662837904
DATASET.eye,5,ldp,calc_sample_distance,0.3109787863065256
DATASET.eye,5,ldp,calc_sample_distance,0.31100767942097146
DATASET.eye,5,ldp,calc_sample_distance,0.31157509100891945
DATASET.eye,5,ldp,calc_sample_distance,0.31113361475870827
DATASET.eye,1,proposed,calc_sample_distance,0.38304207785930294
DATASET.eye,1,proposed,calc_sample_distance,0.3828498376540688
DATASET.eye,1,proposed,calc_sample_distance,0.3828457100662908
DATASET.eye,1,proposed,calc_sample_distance,0.3828645037638331
DATASET.eye,1,proposed,calc_sample_distance,0.3829025302640005
DATASET.eye,1,proposed,calc_sample_distance,0.38286678711026356
